SurveyID,OrderLineID,SurveyDateKey,CustomerKey,StoreKey,SatisfactionScore,NPSGroup,CommentCategory
11911,125908,20221226,1722,11,5,Detractor,Store experience
11912,125835,20230114,1171,11,6,Detractor,Product quality
11913,126002,20221219,1754,11,8,Passive,Product quality
11914,125964,20221216,823,11,9,Promoter,Product quality
11915,125781,20221229,13,11,7,Passive,Delivery
11916,125935,20221231,387,11,8,Passive,Store experience
11917,125873,20230115,910,11,7,Passive,Delivery
11918,125765,20221224,1065,11,8,Passive,Product quality
11919,125866,20221230,1987,11,7,Passive,Website
11920,126021,20230109,1838,11,7,Passive,Price
11921,126094,20230110,978,11,8,Passive,Product quality
11922,126048,20221228,90,11,8,Passive,Product quality
11923,126129,20221231,1205,11,6,Detractor,Website
11924,126149,20221220,513,11,6,Detractor,Price
11925,126167,20221230,836,11,7,Passive,Support
11926,126136,20230115,373,11,10,Promoter,Website
11927,126143,20230107,1557,11,5,Detractor,Store experience
11928,126180,20221216,1819,11,7,Passive,Price
11929,126178,20221231,754,11,7,Passive,Price
11930,126311,20230101,1925,12,7,Passive,Website
11931,126480,20221230,1225,12,9,Promoter,Store experience
11932,126472,20230110,772,12,7,Passive,Delivery
11933,126312,20221212,215,12,6,Detractor,Support
11934,126334,20230121,973,12,9,Promoter,Store experience
11935,126338,20230101,108,12,7,Passive,Support
11936,126250,20221230,1020,12,7,Passive,Website
11937,126249,20230107,523,12,7,Passive,Store experience
11938,126462,20221222,806,12,8,Passive,Product quality
11939,126369,20221218,1413,12,8,Passive,Support
11940,126423,20230107,1689,12,8,Passive,Delivery
11941,126484,20230102,1622,12,7,Passive,Price
11942,126371,20221226,1172,12,9,Promoter,Product quality
11943,126377,20221231,803,12,9,Promoter,Store experience
11944,126373,20221230,197,12,8,Passive,Website
11945,126432,20230108,603,12,7,Passive,Price
11946,126242,20221223,1473,12,5,Detractor,Website
11947,126499,20221223,466,12,9,Promoter,Delivery
11948,126599,20230102,1055,12,7,Passive,Website
11949,126569,20221215,1223,12,7,Passive,Support
11950,126671,20230103,1024,12,7,Passive,Support
11951,126668,20221223,102,12,6,Detractor,Website
11952,126654,20221229,1821,12,7,Passive,Store experience
11953,126629,20230106,889,12,6,Detractor,Store experience
11954,126801,20230130,1398,1,7,Passive,Store experience
11955,126745,20230206,369,1,8,Passive,Support
11956,126743,20230131,1414,1,9,Promoter,Support
11957,126783,20230215,13,1,9,Promoter,Product quality
11958,126830,20230122,1910,1,8,Passive,Store experience
11959,126747,20230207,1305,1,9,Promoter,Store experience
11960,126775,20230130,1015,1,9,Promoter,Support
11961,126741,20230207,1887,1,8,Passive,Price
11962,126835,20230212,1065,1,7,Passive,Price
11963,126974,20230206,254,1,7,Passive,Website
11964,126904,20230203,843,1,7,Passive,Delivery
11965,126967,20230125,1288,1,7,Passive,Website
11966,126953,20230202,85,1,8,Passive,Delivery
11967,126889,20230202,630,1,7,Passive,Delivery
11968,126989,20230208,751,1,9,Promoter,Website
11969,126927,20230126,1487,1,9,Promoter,Support
11970,126874,20230220,1996,1,8,Passive,Website
11971,126917,20230211,1833,1,8,Passive,Delivery
11972,126934,20230121,1372,1,4,Detractor,Website
11973,126984,20230219,1848,1,8,Passive,Support
11974,126986,20230206,935,1,9,Promoter,Support
11975,126959,20230126,1734,1,9,Promoter,Website
11976,126902,20230128,172,1,9,Promoter,Support
11977,127028,20230116,1100,1,7,Passive,Delivery
11978,127005,20230208,1186,1,7,Passive,Support
11979,127026,20230124,1028,1,6,Detractor,Website
11980,127009,20230123,1844,1,8,Passive,Store experience
11981,127062,20230130,1019,1,7,Passive,Delivery
11982,127060,20230119,1004,1,6,Detractor,Product quality
11983,127117,20230131,754,2,4,Detractor,Store experience
11984,127367,20230213,408,2,7,Passive,Delivery
11985,127355,20230130,78,2,8,Passive,Product quality
11986,127110,20230215,1157,2,10,Promoter,Website
11987,127198,20230128,885,2,7,Passive,Price
11988,127401,20230207,578,2,7,Passive,Product quality
11989,127167,20230128,771,2,8,Passive,Website
11990,127477,20230128,413,2,7,Passive,Store experience
11991,127266,20230131,1491,2,8,Passive,Website
11992,127101,20230204,477,2,7,Passive,Support
11993,127366,20230118,1734,2,7,Passive,Website
11994,127106,20230112,745,2,7,Passive,Support
11995,127177,20230209,199,2,6,Detractor,Delivery
11996,127158,20230127,792,2,7,Passive,Price
11997,127175,20230125,640,2,8,Passive,Store experience
11998,127168,20230127,1093,2,8,Passive,Product quality
11999,127329,20230128,1083,2,8,Passive,Support
12000,127191,20230109,1324,2,9,Promoter,Store experience
12001,127200,20230115,1799,2,7,Passive,Website
12002,127201,20230214,1587,2,4,Detractor,Support
12003,127472,20230215,345,2,7,Passive,Support
12004,127421,20230209,721,2,7,Passive,Delivery
12005,127314,20230217,548,2,5,Detractor,Website
12006,127380,20230207,1940,2,7,Passive,Delivery
12007,127533,20230130,570,2,6,Detractor,Support
12008,127518,20230202,513,2,7,Passive,Price
12009,127566,20230204,1594,2,7,Passive,Website
12010,127564,20230116,1487,2,7,Passive,Website
12011,127602,20230202,1519,2,8,Passive,Store experience
12012,127595,20230128,223,2,7,Passive,Delivery
12013,127637,20230126,235,2,8,Passive,Product quality
12014,127635,20230128,815,2,7,Passive,Website
12015,127543,20230127,1696,2,7,Passive,Website
12016,127561,20230202,59,2,8,Passive,Delivery
12017,127571,20230205,1829,2,6,Detractor,Delivery
12018,127615,20230127,1757,2,6,Detractor,Support
12019,127654,20230128,299,2,8,Passive,Support
12020,127689,20230131,124,2,8,Passive,Product quality
12021,127727,20230213,238,2,7,Passive,Delivery
12022,127723,20230127,1826,2,9,Promoter,Website
12023,127717,20230208,1820,2,9,Promoter,Support
12024,127716,20230128,707,2,8,Passive,Store experience
12025,127744,20230218,601,3,6,Detractor,Delivery
12026,127756,20230201,1458,3,8,Passive,Product quality
12027,128099,20230204,90,3,9,Promoter,Store experience
12028,127903,20230126,553,3,6,Detractor,Price
12029,128107,20230127,760,3,4,Detractor,Delivery
12030,127950,20230119,766,3,7,Passive,Delivery
12031,127841,20230129,1027,3,8,Passive,Store experience
12032,127886,20230203,1277,3,6,Detractor,Delivery
12033,127942,20230207,1455,3,10,Promoter,Product quality
12034,128260,20230203,216,3,8,Passive,Website
12035,128014,20230130,1298,3,5,Detractor,Website
12036,128032,20230213,746,3,7,Passive,Delivery
12037,128115,20230125,21,3,7,Passive,Support
12038,127945,20230210,1065,3,9,Promoter,Store experience
12039,128053,20230124,481,3,7,Passive,Website
12040,128051,20230205,939,3,9,Promoter,Support
12041,128292,20230120,706,3,10,Promoter,Store experience
12042,128311,20230202,803,3,7,Passive,Delivery
12043,128168,20230213,656,3,8,Passive,Store experience
12044,128180,20230122,760,3,7,Passive,Product quality
12045,128165,20230214,620,3,6,Detractor,Price
12046,127973,20230123,1331,3,6,Detractor,Product quality
12047,127870,20230112,1136,3,10,Promoter,Support
12048,128097,20230127,1464,3,7,Passive,Product quality
12049,128250,20230215,1452,3,9,Promoter,Store experience
12050,127995,20230116,652,3,8,Passive,Product quality
12051,128155,20230207,1147,3,9,Promoter,Product quality
12052,128276,20230128,1779,3,10,Promoter,Website
12053,127976,20230215,366,3,7,Passive,Delivery
12054,128058,20230224,1899,3,6,Detractor,Support
12055,127920,20230202,1454,3,6,Detractor,Price
12056,128288,20230201,1069,3,8,Passive,Delivery
12057,128110,20230215,171,3,3,Detractor,Store experience
12058,127978,20230206,848,3,5,Detractor,Website
12059,127941,20230205,1148,3,8,Passive,Website
12060,127980,20230130,156,3,8,Passive,Support
12061,128245,20230212,65,3,9,Promoter,Store experience
12062,128129,20230201,785,3,7,Passive,Price
12063,128409,20230212,726,3,3,Detractor,Store experience
12064,128576,20230117,698,3,6,Detractor,Product quality
12065,128387,20230201,720,3,8,Passive,Store experience
12066,128453,20230125,891,3,9,Promoter,Store experience
12067,128483,20230202,1241,3,4,Detractor,Website
12068,128550,20230113,1158,3,7,Passive,Delivery
12069,128318,20230211,349,3,5,Detractor,Product quality
12070,128512,20230201,807,3,5,Detractor,Store experience
12071,128417,20230127,1452,3,8,Passive,Store experience
12072,128399,20230215,1936,3,5,Detractor,Support
12073,128497,20230213,1325,3,10,Promoter,Store experience
12074,128323,20230205,1464,3,6,Detractor,Website
12075,128573,20230207,1461,3,10,Promoter,Product quality
12076,128563,20230211,1928,3,7,Passive,Delivery
12077,128526,20230128,970,3,9,Promoter,Store experience
12078,128582,20230127,1418,3,8,Passive,Store experience
12079,128602,20230116,1956,3,5,Detractor,Support
12080,128544,20230208,193,3,8,Passive,Price
12081,128370,20230125,635,3,9,Promoter,Product quality
12082,128601,20230207,1843,3,7,Passive,Store experience
12083,128321,20230217,581,3,8,Passive,Support
12084,128405,20230206,50,3,7,Passive,Store experience
12085,128358,20230212,1563,3,7,Passive,Website
12086,128590,20230207,700,3,8,Passive,Store experience
12087,128517,20230209,484,3,7,Passive,Support
12088,128406,20230119,1539,3,7,Passive,Support
12089,128372,20230206,1960,3,5,Detractor,Product quality
12090,128618,20230207,1685,3,6,Detractor,Product quality
12091,128612,20230130,1673,3,7,Passive,Website
12092,128629,20230117,1789,3,8,Passive,Delivery
12093,128644,20230210,694,3,7,Passive,Website
12094,128720,20230127,1112,3,5,Detractor,Website
12095,128745,20230205,1371,3,8,Passive,Product quality
12096,128778,20230215,757,3,7,Passive,Price
12097,128625,20230116,1137,3,9,Promoter,Support
12098,128667,20230205,1352,3,5,Detractor,Store experience
12099,128613,20230128,1154,3,9,Promoter,Website
12100,128790,20230205,69,3,7,Passive,Delivery
12101,128824,20230207,554,3,8,Passive,Support
12102,128805,20230209,694,3,7,Passive,Website
12103,128842,20230222,1041,3,7,Passive,Website
12104,128839,20230211,579,3,7,Passive,Support
12105,128837,20230209,1974,3,9,Promoter,Store experience
12106,128862,20230203,1693,3,7,Passive,Website
12107,128874,20230220,803,3,7,Passive,Product quality
12108,128885,20230124,1543,3,7,Passive,Price
12109,128855,20230124,1905,3,7,Passive,Website
12110,128897,20230124,491,4,9,Promoter,Store experience
12111,129021,20230209,1499,4,9,Promoter,Store experience
12112,129027,20230128,1773,4,5,Detractor,Support
12113,129108,20230205,833,4,7,Passive,Price
12114,129095,20230208,1596,4,10,Promoter,Product quality
12115,129078,20230113,396,4,7,Passive,Website
12116,128995,20230212,450,4,8,Passive,Product quality
12117,128992,20230125,211,4,8,Passive,Product quality
12118,129088,20230202,1687,4,9,Promoter,Product quality
12119,129075,20230207,1508,4,3,Detractor,Website
12120,128991,20230131,1381,4,4,Detractor,Product quality
12121,128921,20230118,1299,4,6,Detractor,Product quality
12122,129000,20230114,694,4,8,Passive,Product quality
12123,129002,20230214,1966,4,8,Passive,Support
12124,129115,20230120,594,4,8,Passive,Price
12125,129065,20230215,661,4,8,Passive,Store experience
12126,129120,20230209,406,4,8,Passive,Delivery
12127,128931,20230214,1898,4,9,Promoter,Product quality
12128,129055,20230114,549,4,8,Passive,Store experience
12129,129038,20230201,117,4,8,Passive,Product quality
12130,129106,20230119,1546,4,7,Passive,Product quality
12131,129028,20230130,965,4,7,Passive,Website
12132,129283,20230128,1576,4,9,Promoter,Store experience
12133,129333,20230130,1914,4,6,Detractor,Product quality
12134,129302,20230124,194,4,9,Promoter,Product quality
12135,129319,20230202,1089,4,8,Passive,Price
12136,129167,20230213,737,4,6,Detractor,Product quality
12137,129347,20230123,91,4,8,Passive,Website
12138,129166,20230207,1322,4,7,Passive,Support
12139,129277,20230124,1516,4,7,Passive,Website
12140,129154,20230218,1282,4,8,Passive,Store experience
12141,129159,20230209,1565,4,6,Detractor,Website
12142,129237,20230210,900,4,8,Passive,Support
12143,129294,20230121,1415,4,8,Passive,Website
12144,129180,20230129,1957,4,8,Passive,Store experience
12145,129292,20230208,799,4,8,Passive,Product quality
12146,129187,20230217,1904,4,8,Passive,Support
12147,129314,20230123,1249,4,8,Passive,Website
12148,129213,20230206,390,4,8,Passive,Store experience
12149,129164,20230201,1655,4,7,Passive,Website
12150,129367,20230202,638,4,8,Passive,Product quality
12151,129403,20230129,934,4,9,Promoter,Product quality
12152,129422,20230204,633,4,8,Passive,Store experience
12153,129396,20230204,1182,4,7,Passive,Website
12154,129388,20230217,1304,4,7,Passive,Support
12155,129428,20230213,1435,4,8,Passive,Product quality
12156,129394,20230120,1931,4,6,Detractor,Website
12157,129411,20230123,1631,4,10,Promoter,Product quality
12158,129508,20230207,1194,4,5,Detractor,Delivery
12159,129501,20230119,309,4,7,Passive,Support
12160,129480,20230129,909,4,10,Promoter,Support
12161,129498,20230210,1561,4,9,Promoter,Store experience
12162,129503,20230120,420,4,6,Detractor,Delivery
12163,129510,20230208,1468,4,5,Detractor,Delivery
12164,129539,20230208,1910,5,8,Passive,Product quality
12165,130155,20230125,989,5,7,Passive,Product quality
12166,130010,20230124,1115,5,9,Promoter,Website
12167,129913,20230216,714,5,7,Passive,Product quality
12168,129807,20230121,179,5,8,Passive,Price
12169,129633,20230203,360,5,8,Passive,Website
12170,129909,20230130,964,5,8,Passive,Product quality
12171,129866,20230115,1178,5,9,Promoter,Store experience
12172,129937,20230213,1793,5,8,Passive,Website
12173,129585,20230220,1410,5,6,Detractor,Support
12174,130093,20230120,781,5,9,Promoter,Website
12175,129783,20230207,1879,5,8,Passive,Support
12176,129747,20230125,641,5,9,Promoter,Product quality
12177,129666,20230216,1290,5,4,Detractor,Support
12178,129836,20230131,1805,5,8,Passive,Product quality
12179,129801,20230206,359,5,7,Passive,Delivery
12180,129895,20230212,1123,5,7,Passive,Delivery
12181,129660,20230212,1306,5,8,Passive,Store experience
12182,130083,20230125,641,5,9,Promoter,Product quality
12183,129911,20230204,1783,5,6,Detractor,Website
12184,129596,20230214,400,5,4,Detractor,Delivery
12185,129690,20230213,1001,5,8,Passive,Store experience
12186,130079,20230211,1112,5,8,Passive,Delivery
12187,130062,20230129,39,5,7,Passive,Website
12188,129667,20230126,870,5,9,Promoter,Support
12189,129619,20230124,932,5,7,Passive,Support
12190,129802,20230125,734,5,8,Passive,Store experience
12191,129827,20230206,949,5,6,Detractor,Support
12192,129990,20230201,14,5,3,Detractor,Support
12193,130098,20230130,1978,5,6,Detractor,Price
12194,129602,20230130,1138,5,8,Passive,Support
12195,129889,20230207,179,5,8,Passive,Price
12196,130132,20230203,1292,5,5,Detractor,Delivery
12197,130146,20230125,359,5,6,Detractor,Support
12198,130421,20230214,964,5,6,Detractor,Product quality
12199,130417,20230203,824,5,7,Passive,Delivery
12200,130400,20230203,505,5,6,Detractor,Delivery
12201,130311,20230119,1948,5,8,Passive,Store experience
12202,130250,20230122,268,5,6,Detractor,Price
12203,130381,20230210,762,5,7,Passive,Website
12204,130340,20230120,972,5,6,Detractor,Store experience
12205,130295,20230121,926,5,10,Promoter,Store experience
12206,130326,20230115,698,5,5,Detractor,Support
12207,130210,20230126,900,5,9,Promoter,Store experience
12208,130206,20230120,1438,5,9,Promoter,Support
12209,130333,20230211,1653,5,8,Passive,Store experience
12210,130202,20230127,89,5,8,Passive,Website
12211,130387,20230121,942,5,7,Passive,Website
12212,130243,20230211,1968,5,6,Detractor,Support
12213,130241,20230214,1965,5,7,Passive,Website
12214,130273,20230127,1823,5,10,Promoter,Website
12215,130254,20230202,1438,5,5,Detractor,Support
12216,130266,20230129,1620,5,9,Promoter,Website
12217,130341,20230204,839,5,6,Detractor,Website
12218,130499,20230204,1316,5,6,Detractor,Product quality
12219,130434,20230126,1399,5,7,Passive,Delivery
12220,130612,20230211,1507,5,8,Passive,Store experience
12221,130547,20230214,1315,5,8,Passive,Support
12222,130529,20230129,877,5,8,Passive,Product quality
12223,130445,20230117,1456,5,9,Promoter,Website
12224,130625,20230214,1491,5,6,Detractor,Website
12225,130575,20230208,613,5,10,Promoter,Store experience
12226,130478,20230201,1905,5,7,Passive,Store experience
12227,130433,20230206,1290,5,5,Detractor,Support
12228,130567,20230131,1192,5,8,Passive,Store experience
12229,130511,20230131,1474,5,6,Detractor,Website
12230,130539,20230131,1355,5,7,Passive,Website
12231,130442,20230214,1527,5,7,Passive,Product quality
12232,130437,20230112,32,5,9,Promoter,Store experience
12233,130734,20230216,635,5,8,Passive,Website
12234,130704,20230212,465,5,8,Passive,Product quality
12235,130699,20230124,701,5,6,Detractor,Delivery
12236,130788,20230203,33,5,7,Passive,Website
12237,130777,20230122,1442,5,10,Promoter,Product quality
12238,130761,20230116,853,5,9,Promoter,Website
12239,130792,20230206,1263,5,6,Detractor,Price
12240,130749,20230214,1520,5,7,Passive,Website
12241,130769,20230204,910,5,5,Detractor,Delivery
12242,130810,20230131,1531,6,8,Passive,Product quality
12243,130850,20230113,1525,6,8,Passive,Support
12244,130892,20230124,1494,6,6,Detractor,Delivery
12245,130888,20230201,1356,6,6,Detractor,Website
12246,130921,20230205,575,6,7,Passive,Store experience
12247,130826,20230205,1245,6,8,Passive,Website
12248,130918,20230204,1563,6,8,Passive,Website
12249,130852,20230204,1540,6,7,Passive,Support
12250,130862,20230113,1518,6,5,Detractor,Price
12251,130835,20230207,1059,6,6,Detractor,Delivery
12252,130887,20230129,1850,6,7,Passive,Delivery
12253,130851,20230122,1434,6,10,Promoter,Product quality
12254,130855,20230126,465,6,8,Passive,Support
12255,130948,20230122,1618,6,7,Passive,Price
12256,130933,20230214,121,6,8,Passive,Delivery
12257,130881,20230215,1192,6,10,Promoter,Product quality
12258,130943,20230212,359,6,9,Promoter,Delivery
12259,130967,20230121,1093,6,10,Promoter,Product quality
12260,130963,20230218,521,6,6,Detractor,Delivery
12261,131051,20230214,1269,6,7,Passive,Delivery
12262,131105,20230204,485,7,8,Passive,Store experience
12263,131096,20230113,1022,7,9,Promoter,Store experience
12264,131085,20230220,192,7,8,Passive,Product quality
12265,131209,20230127,808,7,6,Detractor,Support
12266,131195,20230204,65,7,9,Promoter,Store experience
12267,131312,20230207,337,7,7,Passive,Support
12268,131280,20230119,141,7,9,Promoter,Support
12269,131155,20230201,44,7,8,Passive,Product quality
12270,131317,20230131,442,7,6,Detractor,Website
12271,131296,20230128,1346,7,6,Detractor,Price
12272,131306,20230121,688,7,7,Passive,Website
12273,131322,20230223,470,7,7,Passive,Price
12274,131252,20230202,649,7,7,Passive,Delivery
12275,131358,20230203,244,7,8,Passive,Product quality
12276,131311,20230212,308,7,7,Passive,Website
12277,131327,20230214,1047,7,4,Detractor,Product quality
12278,131256,20230123,1791,7,7,Passive,Website
12279,131138,20230201,1469,7,7,Passive,Support
12280,131115,20230119,1203,7,8,Passive,Product quality
12281,131262,20230203,1432,7,6,Detractor,Delivery
12282,131292,20230216,1438,7,7,Passive,Delivery
12283,131244,20230119,1389,7,8,Passive,Delivery
12284,131201,20230120,1642,7,8,Passive,Support
12285,131245,20230220,1766,7,8,Passive,Delivery
12286,131183,20230122,688,7,9,Promoter,Support
12287,131309,20230122,1032,7,6,Detractor,Product quality
12288,131499,20230123,860,7,7,Passive,Product quality
12289,131440,20230202,1360,7,8,Passive,Support
12290,131394,20230118,1457,7,8,Passive,Price
12291,131423,20230116,1741,7,7,Passive,Delivery
12292,131472,20230201,1428,7,9,Promoter,Product quality
12293,131416,20230116,1563,7,9,Promoter,Store experience
12294,131470,20230130,1721,7,8,Passive,Store experience
12295,131500,20230125,1421,7,8,Passive,Delivery
12296,131532,20230125,251,7,7,Passive,Store experience
12297,131525,20230122,1027,7,8,Passive,Store experience
12298,131466,20230125,1580,7,8,Passive,Store experience
12299,131497,20230201,810,7,6,Detractor,Support
12300,131491,20230125,1624,7,7,Passive,Delivery
12301,131468,20230109,1324,7,10,Promoter,Website
12302,131414,20230112,762,7,9,Promoter,Website
12303,131397,20230202,1777,7,7,Passive,Website
12304,131427,20230204,996,7,7,Passive,Product quality
12305,131544,20230210,1450,7,6,Detractor,Delivery
12306,131549,20230201,1580,7,8,Passive,Delivery
12307,131556,20230118,807,7,8,Passive,Product quality
12308,131577,20230124,1097,7,7,Passive,Delivery
12309,131576,20230202,1245,7,5,Detractor,Product quality
12310,131710,20230215,1056,7,7,Passive,Price
12311,131708,20230108,1308,7,7,Passive,Delivery
12312,131731,20230213,719,7,7,Passive,Delivery
12313,131691,20230128,1669,7,8,Passive,Support
12314,131678,20230201,881,7,6,Detractor,Product quality
12315,131655,20230115,1569,7,10,Promoter,Store experience
12316,131667,20230206,1057,7,9,Promoter,Support
12317,131665,20230201,692,7,8,Passive,Support
12318,131720,20230202,1587,7,7,Passive,Store experience
12319,131795,20230204,239,8,6,Detractor,Website
12320,131980,20230205,1579,8,8,Passive,Delivery
12321,131808,20230206,1100,8,8,Passive,Store experience
12322,131868,20230206,133,8,9,Promoter,Store experience
12323,131911,20230129,441,8,6,Detractor,Delivery
12324,131768,20230212,504,8,8,Passive,Product quality
12325,131820,20230205,405,8,9,Promoter,Product quality
12326,131928,20230117,1034,8,10,Promoter,Store experience
12327,131813,20230123,1541,8,8,Passive,Delivery
12328,131763,20230130,1059,8,9,Promoter,Store experience
12329,131883,20230128,540,8,8,Passive,Price
12330,131943,20230125,1976,8,9,Promoter,Product quality
12331,131891,20230214,184,8,9,Promoter,Product quality
12332,131931,20230201,2000,8,9,Promoter,Delivery
12333,131766,20230215,437,8,6,Detractor,Delivery
12334,131780,20230126,246,8,7,Passive,Price
12335,131926,20230214,1456,8,7,Passive,Website
12336,131840,20230118,1981,8,10,Promoter,Product quality
12337,132082,20230219,108,8,9,Promoter,Store experience
12338,132096,20230216,1214,8,8,Passive,Delivery
12339,132110,20230122,1672,8,8,Passive,Price
12340,132010,20230202,1402,8,5,Detractor,Delivery
12341,132087,20230203,836,8,9,Promoter,Website
12342,132104,20230129,667,8,6,Detractor,Support
12343,132021,20230201,136,8,9,Promoter,Store experience
12344,132066,20230207,1141,8,6,Detractor,Website
12345,132050,20230128,1680,8,8,Passive,Store experience
12346,132133,20230206,771,8,8,Passive,Store experience
12347,132165,20230213,1537,8,6,Detractor,Website
12348,132180,20230201,69,8,9,Promoter,Store experience
12349,132191,20230110,495,8,8,Passive,Price
12350,132167,20230202,1193,8,8,Passive,Price
12351,132164,20230206,1585,8,8,Passive,Store experience
12352,132252,20230208,876,9,6,Detractor,Website
12353,132310,20230123,134,9,7,Passive,Delivery
12354,132414,20230119,1956,9,10,Promoter,Website
12355,132526,20230113,1306,9,7,Passive,Website
12356,132250,20230126,1931,9,6,Detractor,Price
12357,132323,20230121,1468,9,2,Detractor,Product quality
12358,132260,20230126,644,9,8,Passive,Product quality
12359,132520,20230203,525,9,7,Passive,Website
12360,132276,20230128,153,9,10,Promoter,Store experience
12361,132470,20230218,1831,9,6,Detractor,Website
12362,132438,20230217,1269,9,8,Passive,Store experience
12363,132514,20230201,1964,9,7,Passive,Website
12364,132298,20230209,485,9,8,Passive,Support
12365,132308,20230210,1752,9,7,Passive,Price
12366,132525,20230208,1998,9,4,Detractor,Store experience
12367,132300,20230126,252,9,5,Detractor,Product quality
12368,132548,20230202,385,9,7,Passive,Delivery
12369,132453,20230202,1980,9,6,Detractor,Website
12370,132403,20230110,1517,9,6,Detractor,Product quality
12371,132592,20230130,1586,9,10,Promoter,Store experience
12372,132564,20230204,918,9,8,Passive,Product quality
12373,132292,20230212,649,9,5,Detractor,Product quality
12374,132374,20230202,1088,9,5,Detractor,Website
12375,132524,20230214,1869,9,8,Passive,Store experience
12376,132311,20230124,615,9,6,Detractor,Delivery
12377,132399,20230124,570,9,9,Promoter,Store experience
12378,132496,20230127,949,9,9,Promoter,Store experience
12379,132593,20230207,1769,9,6,Detractor,Delivery
12380,132343,20230206,1084,9,8,Passive,Support
12381,132381,20230213,70,9,9,Promoter,Store experience
12382,132289,20230130,1058,9,8,Passive,Website
12383,132597,20230211,1350,9,7,Passive,Support
12384,132586,20230228,639,9,6,Detractor,Delivery
12385,132655,20230216,220,9,5,Detractor,Product quality
12386,132616,20230218,2,9,6,Detractor,Delivery
12387,132606,20230113,1178,9,9,Promoter,Product quality
12388,132626,20230126,1361,9,4,Detractor,Product quality
12389,132642,20230129,376,9,9,Promoter,Support
12390,132649,20230203,1913,9,9,Promoter,Website
12391,132803,20230214,552,9,6,Detractor,Store experience
12392,132810,20230206,1729,9,7,Passive,Website
12393,132749,20230203,731,9,6,Detractor,Product quality
12394,132763,20230126,1823,9,6,Detractor,Delivery
12395,132703,20230109,1185,9,8,Passive,Product quality
12396,132811,20230130,1741,9,7,Passive,Price
12397,132752,20230126,913,9,6,Detractor,Delivery
12398,132813,20230123,444,9,9,Promoter,Store experience
12399,132754,20230110,1913,9,6,Detractor,Price
12400,132707,20230117,265,9,10,Promoter,Store experience
12401,132715,20230208,1505,9,8,Passive,Support
12402,132789,20230203,1894,9,10,Promoter,Support
12403,132726,20230117,1946,9,7,Passive,Store experience
12404,132709,20230125,710,9,9,Promoter,Website
12405,132786,20230107,1572,9,7,Passive,Price
12406,132818,20230205,137,9,6,Detractor,Website
12407,132845,20230127,396,9,7,Passive,Price
12408,132874,20230207,1542,10,10,Promoter,Website
12409,132858,20230126,1568,10,7,Passive,Store experience
12410,132878,20230120,1347,10,7,Passive,Support
12411,133035,20230218,415,10,4,Detractor,Support
12412,132993,20230203,1384,10,6,Detractor,Price
12413,132935,20230114,555,10,5,Detractor,Support
12414,133020,20230207,555,10,10,Promoter,Store experience
12415,133004,20230125,1158,10,7,Passive,Price
12416,132940,20230208,1553,10,6,Detractor,Product quality
12417,132990,20230202,477,10,8,Passive,Store experience
12418,133008,20230210,774,10,5,Detractor,Product quality
12419,132995,20230126,1442,10,5,Detractor,Store experience
12420,132996,20230123,1472,10,5,Detractor,Website
12421,133140,20230131,689,10,8,Passive,Store experience
12422,133141,20230127,1344,10,8,Passive,Product quality
12423,133133,20230130,159,10,6,Detractor,Support
12424,133060,20230123,403,10,9,Promoter,Product quality
12425,133048,20230208,711,10,8,Passive,Delivery
12426,133062,20230123,1816,10,8,Passive,Support
12427,133148,20230203,1260,10,9,Promoter,Website
12428,133067,20230130,1180,10,6,Detractor,Store experience
12429,133249,20230201,1234,10,8,Passive,Support
12430,133173,20230121,1777,10,5,Detractor,Support
12431,133189,20230120,1900,10,8,Passive,Store experience
12432,133294,20230218,1327,10,5,Detractor,Delivery
12433,133279,20230110,1708,10,9,Promoter,Store experience
12434,133159,20230213,1019,10,9,Promoter,Product quality
12435,133179,20230206,1379,10,6,Detractor,Price
12436,133194,20230216,1391,10,9,Promoter,Delivery
12437,133170,20230128,358,10,8,Passive,Support
12438,133268,20230114,1941,10,7,Passive,Website
12439,133289,20230118,1909,10,9,Promoter,Store experience
12440,133421,20230117,1696,10,8,Passive,Website
12441,133375,20230129,1420,10,7,Passive,Price
12442,133353,20230205,1095,10,10,Promoter,Product quality
12443,133354,20230217,56,10,6,Detractor,Support
12444,133319,20230131,1175,10,7,Passive,Website
12445,133415,20230121,242,10,10,Promoter,Store experience
12446,133472,20230116,656,10,9,Promoter,Support
12447,133458,20230117,860,10,8,Passive,Store experience
12448,133475,20230119,1518,10,10,Promoter,Store experience
12449,133473,20230211,1993,10,9,Promoter,Product quality
12450,133454,20230207,604,10,7,Passive,Website
12451,133474,20230206,1212,10,6,Detractor,Delivery
12452,133445,20230122,1,10,5,Detractor,Store experience
12453,133477,20230119,799,10,8,Passive,Product quality
12454,133524,20230210,467,11,7,Passive,Website
12455,133518,20230218,592,11,6,Detractor,Product quality
12456,133492,20230204,932,11,9,Promoter,Product quality
12457,133554,20230125,1076,11,7,Passive,Support
12458,133553,20230202,192,11,7,Passive,Website
12459,133531,20230202,1695,11,9,Promoter,Product quality
12460,133555,20230129,327,11,8,Passive,Product quality
12461,133499,20230203,1179,11,7,Passive,Delivery
12462,133574,20230126,651,11,5,Detractor,Support
12463,133568,20230122,815,11,7,Passive,Website
12464,133578,20230202,1628,11,7,Passive,Website
12465,133564,20230117,1000,11,7,Passive,Price
