ReturnID,OrderLineID,ReturnDateKey,CustomerKey,ProductKey,StoreKey,ReturnedQuantity,ReturnAmount,ReturnReason,IsResellable
2073,1540,20250925,1726,72,6,1,295.64,Damaged,False
2074,19103,20221006,1899,35,5,1,76.69,Other,False
2075,19093,20240615,1264,93,7,1,158.31,Changed mind,True
2076,25167,20241014,553,49,9,4,328.12,Wrong size,True
2077,25755,20251002,255,45,3,1,141.89,Damaged,True
2078,22080,20231014,929,71,5,1,363.28,Late delivery,True
2079,21408,20250803,452,62,4,1,171.39,Changed mind,True
2080,27843,20230708,1925,1,4,1,1184.6,Changed mind,True
2081,1680,20250328,338,72,1,7,1899.1,Damaged,False
2082,25970,20240923,1892,30,6,1,57.21,Damaged,True
2083,56406,20250628,470,57,12,1,336.92,Warranty,True
2084,37681,20250630,1697,35,9,1,86.47,Changed mind,True
2085,58434,20240625,1301,96,3,1,652.28,Changed mind,True
2086,4375,20240716,1517,31,5,4,376.4,Late delivery,True
2087,24929,20250602,1068,96,7,2,1226.3,Warranty,True
2088,40644,20251231,1387,33,11,4,320.29,Late delivery,True
2089,35805,20241022,1745,23,10,1,64.98,Late delivery,False
2090,4419,20240220,1327,76,4,6,1308.69,Late delivery,True
2091,47769,20230319,1358,30,7,2,102.72,Wrong size,False
2092,10373,20220723,1031,79,11,1,365.48,Wrong size,True
2093,19542,20250310,1815,67,7,4,665.8,Changed mind,False
2094,6051,20240114,418,65,12,1,47.19,Damaged,True
2095,46136,20250329,642,30,6,2,120.14,Damaged,True
2096,18261,20250118,1467,87,7,4,551.58,Other,False
2097,32606,20250311,449,99,4,1,591.09,Warranty,False
2098,43125,20250522,1649,84,9,2,403.36,Late delivery,True
2099,20626,20240312,1782,11,5,1,4114.32,Late delivery,True
2100,1892,20231016,1155,28,12,1,40.6,Changed mind,True
2101,47827,20251018,1908,91,2,1,530.02,Warranty,True
2102,44137,20241101,406,42,6,1,120.35,Changed mind,True
2103,15984,20220619,1064,104,3,1,529.94,Other,False
2104,29151,20241020,1171,32,11,1,21.1,Damaged,False
2105,57062,20240121,1105,65,2,1,46.32,Wrong size,True
2106,28528,20240128,454,24,8,1,41.16,Wrong size,True
2107,27895,20251125,1524,2,1,1,2207.01,Late delivery,True
2108,59197,20231214,327,51,8,2,430.87,Damaged,False
2109,49427,20240804,474,106,9,1,793.33,Damaged,True
2110,23885,20221006,425,103,11,1,619.86,Warranty,False
2111,43708,20220924,16,45,12,2,326.02,Damaged,True
2112,41048,20251231,1094,46,5,2,472.16,Warranty,True
2113,20247,20221211,1525,108,5,1,616.18,Damaged,False
2114,41052,20231118,627,77,3,1,100.53,Wrong size,True
2115,57165,20240413,1192,31,2,2,193.79,Warranty,True
2116,47511,20250413,1270,89,6,1,61.38,Warranty,True
2117,29536,20251207,702,23,12,1,61.78,Warranty,False
2118,35742,20230909,408,52,1,1,67.58,Warranty,True
2119,44539,20240224,199,24,2,1,32.02,Other,True
2120,28178,20250306,1492,30,7,1,52.72,Late delivery,True
2121,54685,20251205,1560,8,6,1,1826.93,Late delivery,True
2122,5479,20220803,1675,43,6,1,133.74,Late delivery,True
2123,20998,20230912,495,102,5,4,555.31,Other,True
2124,28734,20241207,1450,80,9,1,185.62,Changed mind,True
2125,44876,20250912,509,36,6,1,194.77,Other,True
2126,57695,20241013,1179,73,4,3,831.6,Late delivery,True
2127,34192,20240824,1300,20,1,2,259.31,Changed mind,True
2128,39349,20250916,439,36,8,1,207.0,Damaged,True
2129,46450,20231113,1427,86,8,1,279.69,Other,True
2130,25998,20251016,431,64,11,1,176.71,Changed mind,True
2131,56437,20240604,916,70,7,1,198.05,Other,True
2132,33398,20220329,1948,28,12,4,156.0,Wrong size,True
2133,32725,20251231,1183,90,12,1,584.1,Warranty,True
2134,26449,20231227,1212,65,9,2,93.02,Changed mind,False
2135,2005,20250325,592,86,8,1,271.54,Late delivery,True
2136,53184,20251231,945,28,11,1,38.29,Warranty,True
2137,35303,20250322,851,21,3,1,92.26,Late delivery,True
2138,45017,20250831,1996,86,8,1,292.76,Damaged,True
2139,7340,20241030,428,23,9,1,72.54,Changed mind,True
2140,375,20230107,586,30,6,1,60.94,Wrong size,True
2141,59729,20240829,1480,41,4,1,269.42,Other,True
2142,34105,20250802,1797,81,10,1,329.05,Changed mind,False
2143,17336,20230426,159,26,11,2,28.18,Changed mind,False
2144,53054,20240519,9,86,8,1,267.58,Late delivery,True
2145,47853,20250403,7,105,8,1,504.44,Damaged,True
2146,37101,20250515,1684,45,8,2,348.82,Other,True
2147,49260,20241007,42,100,12,1,838.57,Other,True
2148,46180,20250224,1611,80,8,3,463.49,Wrong size,True
2149,8649,20241126,1918,12,7,1,4075.82,Warranty,False
2150,7467,20231228,45,22,7,1,95.5,Warranty,True
2151,4027,20241119,408,11,1,1,4566.08,Warranty,True
2152,57722,20221226,1164,79,2,1,371.1,Changed mind,True
2153,5334,20240318,862,35,9,1,88.85,Late delivery,True
2154,21555,20250419,323,96,4,2,1097.93,Wrong size,False
2155,27074,20240829,424,81,5,1,338.55,Other,True
2156,38684,20220331,1107,89,10,1,62.6,Changed mind,False
2157,37143,20230826,1682,63,1,1,244.11,Late delivery,False
2158,40351,20240901,871,75,9,2,639.64,Warranty,True
2159,9576,20250101,250,91,1,1,467.02,Warranty,False
2160,28517,20250905,1474,18,11,1,98.04,Changed mind,True
2161,8786,20241008,709,25,9,2,226.15,Wrong size,False
2162,10113,20230911,1863,34,9,1,59.83,Late delivery,False
2163,50586,20241020,510,60,12,1,540.71,Changed mind,True
2164,51878,20250922,924,103,9,2,1156.76,Other,True
2165,17784,20241226,770,40,8,1,325.76,Changed mind,True
2166,55739,20250420,521,12,7,1,3268.96,Other,True
2167,32887,20250115,282,106,8,1,810.42,Changed mind,True
2168,35532,20251021,1721,41,11,1,280.4,Other,True
2169,6739,20230527,1732,69,5,1,326.73,Wrong size,True
2170,49833,20250903,1072,89,7,1,65.87,Warranty,True
2171,2515,20221014,644,98,3,1,198.26,Changed mind,True
2172,881,20241107,1285,78,9,1,175.92,Late delivery,True
2173,3216,20240102,1850,93,1,1,156.38,Wrong size,True
2174,40599,20241218,493,37,1,1,108.91,Other,True
2175,34768,20241027,843,79,5,1,366.15,Warranty,True
2176,10923,20240729,780,26,2,1,15.29,Late delivery,False
2177,46191,20251101,878,79,9,1,368.91,Changed mind,True
2178,30108,20250324,1462,66,8,1,102.16,Wrong size,False
2179,48307,20240809,1389,8,6,1,1907.47,Late delivery,True
2180,40459,20230807,893,11,9,1,4027.01,Damaged,False
2181,27261,20251109,51,25,10,1,112.77,Late delivery,True
2182,20586,20240817,564,107,7,1,624.45,Other,True
2183,9934,20240429,1596,103,7,1,605.7,Changed mind,True
2184,884,20241015,1285,77,9,2,155.74,Damaged,True
2185,42198,20250701,1685,33,8,1,76.71,Damaged,False
2186,26557,20230530,951,60,11,2,1018.34,Other,True
2187,27907,20250128,1800,48,10,2,347.68,Late delivery,False
2188,16632,20231228,644,55,6,8,2762.02,Wrong size,False
2189,21978,20240904,1776,52,1,2,120.44,Damaged,True
2190,5366,20251116,1570,21,2,2,174.54,Wrong size,True
2191,18794,20250516,542,104,7,1,504.98,Wrong size,True
2192,6745,20250505,1719,31,8,1,71.74,Damaged,True
2193,25206,20241009,1192,12,5,1,3900.22,Wrong size,True
2194,55425,20250518,1652,6,8,1,1378.56,Wrong size,True
2195,25421,20251120,751,97,5,2,1380.01,Late delivery,True
2196,46243,20251202,1638,104,11,1,530.81,Other,False
2197,27851,20241223,537,89,1,2,120.21,Other,True
2198,44140,20241229,879,17,7,2,173.46,Other,False
2199,2944,20221230,410,67,7,1,183.58,Changed mind,True
2200,53021,20250630,1047,1,7,1,1053.81,Other,False
2201,10876,20250316,838,33,8,2,166.69,Changed mind,False
2202,38964,20250218,1097,83,8,1,557.62,Warranty,True
2203,3123,20250605,1865,81,9,1,349.34,Other,True
2204,29841,20221007,804,85,6,3,1304.64,Late delivery,True
2205,23431,20240524,445,92,12,2,1228.4,Warranty,True
2206,48940,20251101,1970,97,2,1,710.59,Damaged,False
2207,25508,20250216,793,4,11,1,3146.04,Warranty,True
2208,31008,20240802,288,100,10,3,2750.01,Damaged,True
2209,9522,20250117,678,28,1,4,154.94,Late delivery,True
2210,54856,20241013,775,96,3,1,647.98,Damaged,True
2211,17426,20240406,870,105,12,2,949.56,Wrong size,False
2212,27523,20241214,1442,68,11,1,133.94,Damaged,True
2213,2140,20240716,263,105,8,1,493.03,Warranty,False
2214,28046,20251016,631,46,8,2,475.18,Wrong size,True
2215,3420,20230305,1181,35,10,4,331.74,Damaged,True
2216,35585,20240122,235,21,4,1,85.55,Other,False
2217,57506,20250627,506,101,6,1,572.53,Changed mind,True
2218,30363,20240706,1123,11,10,1,4452.53,Damaged,False
2219,33128,20230525,310,59,10,1,61.86,Damaged,True
2220,11286,20251102,221,26,12,1,11.78,Damaged,False
2221,49393,20250404,804,72,1,1,305.28,Wrong size,True
2222,35054,20251216,185,57,1,2,607.3,Late delivery,True
2223,13644,20250215,1826,80,6,1,172.65,Changed mind,True
2224,41319,20241011,966,69,2,1,334.19,Changed mind,True
2225,48159,20230905,1692,1,3,1,987.13,Warranty,True
2226,55173,20230626,930,12,2,1,4220.36,Wrong size,False
2227,35792,20250411,473,9,3,1,1096.12,Damaged,True
2228,1057,20240124,955,73,1,5,1417.77,Damaged,True
2229,7101,20250712,679,5,4,1,3535.47,Warranty,False
2230,5179,20231028,819,22,10,1,101.8,Wrong size,True
2231,444,20231208,1114,57,2,1,334.74,Warranty,True
2232,56524,20221226,373,19,1,1,74.04,Other,False
2233,26680,20231027,1383,103,8,1,569.14,Changed mind,True
2234,38699,20240831,1689,21,11,2,170.87,Warranty,True
2235,37659,20251206,545,44,12,1,294.25,Damaged,True
2236,37399,20230917,1886,30,11,1,47.74,Other,False
2237,56497,20231226,984,77,11,1,97.29,Damaged,True
2238,43278,20240314,1473,41,1,1,222.42,Changed mind,True
2239,14708,20250806,810,65,12,1,48.95,Warranty,False
2240,7153,20240116,1906,96,10,1,679.62,Other,False
2241,20697,20250225,1523,12,5,1,3689.09,Wrong size,False
2242,26989,20250309,1589,59,11,2,115.94,Damaged,True
2243,58850,20250720,1958,7,11,1,2433.46,Late delivery,False
2244,50929,20230617,144,28,2,1,40.26,Changed mind,True
2245,13631,20250505,827,9,2,1,1092.24,Changed mind,True
2246,42502,20251231,747,21,6,1,86.62,Damaged,True
2247,30832,20250824,1998,89,12,2,108.11,Warranty,True
2248,39134,20250708,1778,41,3,1,290.58,Warranty,True
2249,7227,20240917,1612,28,4,1,44.32,Late delivery,True
2250,39460,20230131,1294,95,2,1,399.6,Wrong size,True
2251,18882,20241210,433,31,1,4,351.24,Other,True
2252,15943,20251123,1794,47,5,1,96.99,Other,False
2253,29283,20241007,552,40,9,4,1198.72,Warranty,True
2254,41229,20240223,755,6,7,1,1592.47,Late delivery,True
2255,18647,20250505,1349,24,5,1,37.91,Late delivery,True
2256,54268,20240913,1968,14,5,1,101.92,Warranty,True
2257,31178,20250415,1625,94,7,2,824.36,Changed mind,True
2258,55342,20241112,1960,103,3,1,622.04,Warranty,False
2259,54594,20250826,1510,39,10,1,120.79,Wrong size,False
2260,3857,20240622,741,72,8,1,278.88,Other,True
2261,40473,20230725,409,48,4,1,191.62,Wrong size,True
2262,6409,20250920,1544,22,12,1,101.47,Wrong size,False
2263,47094,20241125,1705,107,4,1,575.43,Wrong size,True
2264,4772,20230118,1274,82,4,1,617.07,Late delivery,True
2265,56119,20250927,1266,18,5,1,86.43,Changed mind,True
2266,19689,20240518,450,35,1,2,169.56,Late delivery,True
2267,10633,20251018,1499,69,1,3,962.25,Late delivery,False
2268,8717,20240801,250,97,2,2,1389.9,Damaged,False
2269,57440,20250224,359,105,4,1,485.74,Warranty,False
2270,44216,20240810,971,73,6,2,590.08,Late delivery,True
2271,52521,20250413,1000,36,10,1,194.4,Other,True
2272,57810,20250211,548,63,10,1,234.9,Damaged,True
2273,32671,20251217,1729,40,3,1,335.33,Other,True
2274,25949,20240701,1812,7,9,1,2403.05,Other,True
2275,1217,20250202,1859,86,9,1,289.11,Late delivery,True
2276,43337,20240902,167,33,7,1,77.5,Wrong size,True
2277,40785,20250215,718,43,1,2,281.9,Late delivery,True
2278,12089,20251231,257,37,3,3,340.67,Damaged,True
2279,21840,20250616,1369,70,2,2,372.16,Other,True
2280,25772,20240208,404,83,4,1,474.36,Wrong size,True
2281,6676,20250901,1646,106,2,2,1396.62,Damaged,True
2282,13664,20230908,1883,91,5,4,2230.44,Damaged,False
2283,36528,20221225,5,64,5,1,175.99,Warranty,True
2284,4730,20240429,1331,25,3,1,109.3,Other,True
2285,24624,20221021,1066,22,2,1,114.75,Damaged,True
2286,56670,20230725,290,65,12,2,102.6,Warranty,True
2287,32454,20230525,1620,12,12,1,3321.81,Late delivery,False
2288,36547,20250614,309,82,5,1,574.32,Other,True
2289,31867,20250318,923,47,5,1,105.55,Other,True
2290,13810,20250708,1353,32,9,1,27.46,Damaged,False
2291,30622,20251223,1796,75,4,1,335.31,Warranty,True
2292,33565,20230922,1981,66,8,1,101.38,Late delivery,True
2293,47500,20251011,1039,78,12,1,181.85,Changed mind,True
2294,40646,20251231,1387,60,11,1,436.26,Changed mind,True
2295,30920,20220513,1260,64,2,7,1241.35,Other,True
2296,34248,20240704,311,103,4,1,564.39,Other,True
2297,13694,20230920,870,46,8,2,470.18,Damaged,True
2298,5548,20240425,421,23,9,1,59.26,Late delivery,True
2299,14707,20220509,209,46,8,1,212.34,Warranty,True
2300,26049,20250218,370,4,3,1,3021.22,Damaged,True
2301,17728,20231012,207,16,5,1,109.55,Changed mind,True
2302,33675,20250301,1202,33,2,4,330.61,Wrong size,True
2303,1335,20250409,1832,9,7,1,1051.52,Warranty,True
2304,42808,20250323,532,60,12,2,1122.2,Changed mind,False
2305,16618,20250827,163,53,1,3,546.57,Changed mind,False
2306,17450,20250712,689,67,8,2,313.99,Other,True
2307,16633,20231115,644,22,6,3,329.0,Late delivery,True
2308,13096,20220910,1905,56,11,2,357.54,Wrong size,True
2309,54170,20250202,134,17,8,1,85.77,Late delivery,True
2310,26305,20241009,1931,87,6,3,509.04,Other,True
2311,58963,20251226,1323,23,3,1,68.13,Damaged,True
2312,35258,20250506,525,86,5,2,462.52,Other,True
2313,14316,20220917,1565,88,6,2,306.48,Damaged,True
2314,22862,20250422,1970,52,1,2,124.16,Late delivery,True
2315,1264,20230406,862,85,8,1,411.98,Damaged,True
2316,15884,20230920,1188,57,7,4,1176.88,Changed mind,True
2317,59930,20231112,835,89,4,1,55.38,Late delivery,True
2318,7594,20251017,782,50,12,2,339.7,Changed mind,False
2319,41533,20250404,402,30,6,4,233.28,Warranty,False
2320,21532,20230914,667,45,8,1,171.16,Warranty,True
2321,40952,20240820,1969,68,12,2,311.33,Other,False
2322,24825,20251018,543,79,2,1,353.19,Other,False
2323,49217,20230907,376,40,9,1,305.79,Other,True
2324,59927,20231207,1904,58,4,2,823.88,Wrong size,True
2325,30037,20230605,863,43,11,2,306.94,Late delivery,True
2326,34340,20250117,1289,79,2,1,411.13,Damaged,True
2327,28241,20241202,229,63,6,1,245.53,Changed mind,False
2328,8496,20230901,28,108,3,1,651.54,Late delivery,False
2329,53919,20250308,740,50,7,1,200.14,Late delivery,True
2330,20526,20231018,182,45,4,1,165.04,Damaged,False
2331,15653,20240201,1851,90,5,2,1104.4,Damaged,True
2332,39747,20241128,1084,73,11,4,1322.68,Warranty,True
2333,11026,20240324,892,23,5,1,62.06,Wrong size,False
2334,30005,20231208,356,96,1,1,654.84,Warranty,True
2335,37480,20250625,707,105,2,1,483.3,Wrong size,True
2336,57294,20241017,1827,51,10,1,202.59,Damaged,True
2337,6208,20240325,1640,102,7,1,164.46,Warranty,False
2338,3995,20240111,1169,85,8,1,321.93,Late delivery,True
2339,22429,20241107,543,49,3,1,69.35,Other,True
2340,10019,20230405,597,82,6,1,606.2,Wrong size,True
2341,23878,20240422,1193,89,5,1,60.62,Warranty,False
2342,26927,20241128,1598,86,1,1,273.33,Other,True
2343,33816,20220919,1909,88,2,1,137.6,Wrong size,True
2344,18725,20250115,1512,55,9,1,310.88,Warranty,True
2345,30462,20250608,1405,105,9,1,509.63,Wrong size,False
2346,15206,20241005,645,73,12,3,940.59,Late delivery,False
2347,43603,20250403,298,80,6,1,174.53,Warranty,True
2348,59921,20240626,11,93,6,1,181.76,Damaged,False
2349,20410,20240822,1160,44,2,1,301.47,Other,False
2350,59108,20250403,1888,75,2,1,250.84,Late delivery,True
2351,9275,20240424,710,34,10,2,120.96,Damaged,True
2352,43025,20240831,1336,26,12,1,14.9,Other,True
2353,56398,20230101,1814,7,12,1,2435.28,Changed mind,True
2354,3756,20251214,1505,107,12,2,1066.05,Late delivery,True
2355,5748,20241223,1027,17,7,1,79.98,Other,True
2356,32096,20241222,1428,49,7,1,77.7,Wrong size,True
2357,47931,20250904,182,50,5,1,216.73,Changed mind,True
2358,26101,20240601,795,84,2,1,184.5,Wrong size,False
2359,550,20220923,474,91,6,2,821.62,Damaged,True
2360,11507,20250919,1839,45,3,1,147.43,Warranty,False
2361,58288,20230815,1747,85,9,1,357.65,Wrong size,True
2362,49055,20230303,975,53,8,1,196.24,Damaged,False
2363,36061,20230511,1397,60,3,3,1607.43,Changed mind,True
2364,19887,20231231,213,47,2,1,98.63,Changed mind,True
2365,40046,20230811,1066,60,4,1,516.28,Late delivery,True
2366,5282,20230306,480,10,11,1,1794.13,Warranty,True
2367,22270,20230317,1757,101,10,4,2470.16,Warranty,True
2368,184,20230622,601,77,9,1,92.22,Wrong size,False
2369,9014,20251123,1545,37,4,1,105.29,Changed mind,True
2370,44870,20250604,1464,82,10,1,655.26,Damaged,True
2371,58657,20251204,816,96,10,1,625.24,Changed mind,False
2372,51671,20230515,913,83,3,1,504.52,Other,True
2373,16014,20241027,952,14,10,1,103.95,Late delivery,True
2374,668,20221006,1555,45,8,2,268.0,Other,False
2375,21071,20230725,423,86,10,1,233.47,Warranty,True
2376,49360,20251117,1007,86,4,1,271.13,Changed mind,True
2377,23340,20250605,1732,59,12,1,58.08,Late delivery,True
2378,37685,20241212,1460,19,8,2,151.18,Late delivery,False
2379,40156,20231210,1520,26,5,1,12.23,Warranty,False
2380,37782,20240623,1174,42,1,1,134.65,Late delivery,True
2381,48428,20250621,2,12,3,1,3642.58,Other,True
2382,56827,20220702,124,71,2,1,294.79,Changed mind,True
2383,11087,20250905,1387,95,10,1,350.98,Changed mind,True
2384,16306,20241130,499,79,7,8,3044.79,Other,True
2385,8217,20240814,827,44,7,2,491.71,Warranty,True
2386,5043,20250414,1732,2,7,1,1771.19,Damaged,True
2387,14131,20220925,230,77,4,7,618.73,Other,True
2388,43050,20250721,1612,95,10,1,404.9,Wrong size,False
2389,26758,20241202,453,38,11,9,1988.1,Changed mind,True
2390,10243,20240418,911,106,1,2,1462.13,Changed mind,True
2391,53925,20240626,1479,60,6,2,1108.7,Damaged,True
2392,4306,20240812,371,52,8,1,66.58,Wrong size,True
2393,4661,20240430,1149,102,10,1,161.24,Wrong size,False
2394,30137,20241213,781,16,10,1,105.42,Changed mind,False
2395,37442,20251031,32,1,7,1,1270.68,Warranty,False
2396,48720,20220609,1361,15,5,4,85.12,Changed mind,True
2397,36993,20240127,596,65,9,1,44.42,Late delivery,True
2398,36461,20240110,1787,18,6,1,86.96,Late delivery,True
2399,25181,20230402,102,16,12,1,83.0,Warranty,True
2400,55008,20230828,1373,84,11,1,175.18,Other,True
2401,49162,20240403,1228,66,6,1,96.78,Changed mind,False
2402,38059,20250406,1271,93,2,2,379.94,Other,False
2403,722,20230710,1336,43,9,2,313.85,Wrong size,True
2404,1903,20250302,874,17,8,1,74.06,Changed mind,False
2405,25395,20251231,396,11,10,1,3628.11,Warranty,True
2406,24532,20250213,1771,25,6,2,207.07,Changed mind,True
2407,52595,20251029,1652,47,10,1,105.04,Warranty,True
2408,25014,20231018,1734,96,6,3,1950.06,Damaged,True
2409,47868,20231001,1143,103,1,1,574.84,Warranty,False
2410,40700,20250915,1146,43,5,1,148.57,Damaged,True
2411,20502,20221103,1481,104,3,1,527.38,Warranty,True
2412,4204,20250812,1322,30,2,1,53.73,Warranty,False
2413,50130,20250805,927,64,11,1,204.21,Other,True
2414,52530,20240722,1495,26,1,1,14.6,Late delivery,True
2415,25696,20230413,1261,91,12,1,491.25,Other,True
2416,18128,20231229,1176,29,12,1,130.47,Late delivery,False
2417,35901,20241015,484,18,4,3,243.37,Wrong size,False
2418,24946,20240824,626,78,6,1,182.89,Warranty,True
2419,28856,20250314,1178,94,12,1,437.51,Damaged,True
2420,18430,20250112,1328,38,1,1,242.93,Changed mind,True
2421,481,20250508,374,16,12,2,220.52,Late delivery,True
2422,39113,20240815,411,26,7,1,14.19,Warranty,True
2423,35476,20221222,1222,1,10,1,1062.29,Damaged,True
2424,49508,20230919,282,71,8,1,330.94,Wrong size,True
2425,48859,20231016,1925,46,8,1,198.28,Late delivery,True
2426,56939,20251013,744,59,4,1,55.14,Damaged,False
2427,23144,20250224,1800,1,9,1,1172.79,Other,True
2428,52926,20230915,219,101,5,2,1142.73,Changed mind,True
2429,56523,20250515,1305,32,4,2,47.04,Damaged,True
2430,51394,20240916,546,62,1,1,144.43,Damaged,True
2431,29425,20240302,761,26,12,1,15.18,Wrong size,True
2432,41725,20250213,1987,90,8,1,525.41,Other,True
2433,39258,20250725,1184,98,3,1,215.52,Late delivery,True
2434,39529,20240503,19,53,7,2,409.06,Changed mind,True
2435,40738,20230928,1924,107,1,1,620.38,Changed mind,True
2436,7177,20250813,814,106,5,1,798.95,Late delivery,True
2437,41757,20240418,588,48,3,4,794.04,Changed mind,True
2438,30313,20230515,1423,1,9,1,1170.88,Wrong size,False
2439,33811,20250905,1110,87,3,1,152.55,Damaged,True
2440,50009,20230715,1958,108,12,2,1381.4,Changed mind,False
2441,40131,20251231,907,46,4,5,1143.1,Late delivery,True
2442,34937,20241208,1020,93,6,4,759.88,Warranty,False
2443,24261,20250210,581,18,12,1,93.9,Wrong size,False
2444,59982,20240202,333,53,12,2,401.9,Other,True
2445,40343,20241211,985,87,1,1,175.88,Wrong size,False
2446,29978,20250910,1524,2,2,1,2210.65,Other,True
2447,14952,20240128,519,95,10,1,382.8,Other,False
2448,37732,20231021,743,69,1,2,674.01,Wrong size,False
2449,43339,20250812,1909,44,3,1,267.53,Late delivery,True
2450,23573,20240728,1122,102,9,2,325.06,Changed mind,True
2451,32017,20221016,1645,47,5,6,672.9,Late delivery,True
2452,59152,20240911,1526,105,12,1,398.38,Warranty,True
2453,47885,20230410,964,18,5,1,95.84,Other,True
2454,59617,20240813,1215,82,10,1,618.7,Wrong size,True
2455,45965,20250619,333,81,4,5,1620.75,Warranty,True
2456,20278,20240126,629,37,11,3,309.12,Warranty,True
2457,9566,20230423,9,79,10,1,405.76,Late delivery,True
2458,48421,20240605,569,20,1,8,1104.95,Wrong size,True
2459,6174,20240127,1450,68,6,1,141.88,Warranty,True
2460,17109,20250107,1763,57,6,1,323.04,Late delivery,True
2461,20766,20251215,311,82,6,1,656.33,Other,False
2462,31701,20240309,410,78,10,1,175.49,Warranty,False
2463,29885,20240315,824,98,12,1,207.41,Late delivery,True
2464,42197,20250702,1685,5,8,1,3819.58,Late delivery,False
2465,28944,20240102,1743,107,4,3,1889.58,Late delivery,True
2466,49978,20240311,475,11,9,1,4232.85,Wrong size,True
2467,40998,20230221,767,77,2,1,93.04,Late delivery,True
2468,49613,20241119,805,39,9,1,133.28,Late delivery,True
2469,29960,20251003,478,52,1,1,60.32,Wrong size,True
2470,14239,20250419,1993,24,8,1,39.42,Other,True
2471,52691,20241202,410,47,7,4,369.68,Damaged,True
2472,27055,20250804,1851,54,10,1,114.81,Damaged,True
2473,48142,20240512,1200,39,9,1,145.01,Wrong size,True
2474,23132,20250929,131,57,4,1,291.87,Changed mind,False
2475,35950,20250312,1575,51,6,1,219.61,Damaged,False
2476,56435,20240415,142,26,7,1,15.19,Other,True
2477,4233,20221028,69,43,4,1,160.1,Damaged,False
2478,29220,20251228,140,34,11,1,64.92,Other,False
2479,9601,20240621,612,42,3,1,116.46,Late delivery,True
2480,50772,20250819,1138,66,7,1,97.55,Wrong size,False
2481,20847,20230106,726,84,9,1,197.56,Wrong size,True
2482,45783,20230314,1243,102,3,2,285.55,Warranty,True
2483,24243,20230621,1091,98,9,3,623.7,Other,True
2484,36435,20241221,587,70,11,2,409.82,Warranty,True
2485,6473,20240605,1517,3,7,1,3116.2,Late delivery,True
2486,27804,20240301,31,92,3,1,495.07,Wrong size,True
2487,21416,20240515,1902,54,3,1,100.8,Late delivery,True
2488,47618,20241127,1910,62,1,1,153.55,Warranty,True
2489,32534,20240122,939,20,1,3,437.08,Wrong size,True
2490,55861,20240302,747,96,8,1,614.81,Wrong size,True
2491,45666,20230723,891,45,8,1,148.84,Other,True
2492,50385,20250626,216,15,1,1,21.04,Other,False
2493,40241,20240219,313,67,4,2,344.38,Damaged,True
2494,38462,20250715,298,48,10,1,165.57,Warranty,True
2495,47249,20230406,488,102,8,2,329.38,Wrong size,False
2496,33330,20250910,1846,24,5,1,35.32,Late delivery,True
2497,29301,20240123,1595,74,12,5,876.73,Damaged,True
2498,14090,20240203,1250,6,7,1,1463.56,Other,False
2499,6062,20221206,349,95,2,1,363.07,Damaged,True
2500,6187,20250601,8,52,8,1,61.21,Damaged,True
2501,376,20250608,910,38,1,2,481.58,Changed mind,True
2502,41984,20230528,1514,92,2,1,556.41,Warranty,True
2503,15684,20251002,235,67,3,1,186.4,Wrong size,True
2504,8402,20241026,1274,105,11,1,516.71,Changed mind,True
2505,43149,20230123,1293,87,7,2,307.72,Other,False
2506,44811,20230127,1568,89,2,1,55.48,Warranty,False
2507,36014,20250110,1835,72,7,1,275.97,Warranty,True
2508,47189,20250410,458,88,5,1,143.67,Other,True
2509,57309,20250418,773,69,2,1,364.11,Other,True
2510,22736,20240726,122,99,5,2,1173.02,Changed mind,True
2511,219,20220808,1212,86,10,1,292.45,Late delivery,False
2512,52735,20231114,1058,26,9,2,27.94,Wrong size,False
2513,14365,20240514,1724,106,10,1,806.88,Warranty,False
2514,59076,20250222,81,15,3,1,20.09,Changed mind,False
2515,44623,20221013,1953,48,5,1,187.6,Damaged,True
2516,54443,20240108,1625,21,1,2,159.95,Late delivery,False
2517,22510,20250517,1442,86,10,1,277.82,Warranty,True
2518,55666,20250329,1500,7,9,1,2375.95,Other,True
2519,58758,20240606,506,60,1,1,466.69,Late delivery,True
2520,43182,20241112,718,92,11,1,562.02,Warranty,False
2521,46363,20231003,603,60,8,1,505.34,Late delivery,False
2522,17499,20251123,856,87,1,3,511.74,Changed mind,False
2523,21758,20240313,1501,15,8,1,20.93,Changed mind,True
2524,2346,20230303,396,79,7,1,392.84,Other,True
2525,27265,20250401,784,13,3,1,14.11,Warranty,True
2526,6793,20241216,860,34,9,4,227.88,Warranty,True
2527,5453,20250505,1062,31,11,2,167.46,Wrong size,True
2528,23904,20251127,141,101,5,1,630.32,Other,True
2529,19646,20240127,1563,37,7,1,110.33,Warranty,False
2530,57335,20240703,116,102,2,2,303.85,Damaged,True
2531,17963,20250511,141,58,9,1,372.38,Changed mind,False
2532,40187,20240611,565,13,4,2,25.52,Warranty,True
2533,59800,20220905,533,82,3,4,2730.8,Warranty,False
2534,9658,20250906,1929,77,10,1,91.87,Damaged,False
2535,21957,20251106,562,47,9,1,104.08,Late delivery,True
2536,57353,20250708,1956,1,1,1,1178.98,Warranty,True
2537,17165,20230303,912,86,10,3,834.25,Late delivery,True
2538,19370,20230528,1752,82,12,1,597.2,Damaged,False
2539,278,20250114,1108,78,10,1,173.14,Other,False
