InventorySnapshotID,DateKey,StoreKey,ProductKey,OnHandQuantity,SafetyStockQuantity,InventoryValue
24494,20230731,11,86,0,12,0.0
24495,20230731,11,87,0,12,0.0
24496,20230731,11,88,0,12,0.0
24497,20230731,11,89,0,12,0.0
24498,20230731,11,90,0,12,0.0
24499,20230731,11,91,0,12,0.0
24500,20230731,11,92,0,12,0.0
24501,20230731,11,93,0,12,0.0
24502,20230731,11,94,31,12,9336.27
24503,20230731,11,95,49,12,11759.51
24504,20230731,11,96,49,12,25073.3
24505,20230731,11,97,47,12,26313.89
24506,20230731,11,98,49,12,4830.91
24507,20230731,11,99,78,12,38520.3
24508,20230731,11,100,40,12,28284.0
24509,20230731,11,101,6,12,2316.06
24510,20230731,11,102,47,12,5488.66
24511,20230731,11,103,55,12,16066.05
24512,20230731,11,104,51,12,17500.65
24513,20230731,11,105,19,12,6341.82
24514,20230731,11,106,46,12,27857.14
24515,20230731,11,107,43,12,18881.3
24516,20230731,11,108,18,12,6192.0
24517,20230731,12,1,14,5,8009.96
24518,20230731,12,2,15,5,16299.9
24519,20230731,12,3,11,5,24195.82
24520,20230731,12,4,0,5,0.0
24521,20230731,12,5,4,5,10905.44
24522,20230731,12,6,11,5,10288.08
24523,20230731,12,7,16,5,29144.16
24524,20230731,12,8,15,5,22554.3
24525,20230731,12,9,6,5,3225.3
24526,20230731,12,10,10,5,9515.0
24527,20230731,12,11,6,5,12918.06
24528,20230731,12,12,7,5,21541.52
24529,20230731,12,13,167,30,1259.18
24530,20230731,12,14,138,30,10137.48
24531,20230731,12,15,116,30,1880.36
24532,20230731,12,16,28,30,1826.44
24533,20230731,12,17,179,30,7106.3
24534,20230731,12,18,65,30,3006.9
24535,20230731,12,19,185,30,8077.1
24536,20230731,12,20,195,30,22177.35
24537,20230731,12,21,157,30,10671.29
24538,20230731,12,22,74,30,6048.76
24539,20230731,12,23,157,30,5083.66
24540,20230731,12,24,80,30,1723.2
24541,20230731,12,25,58,30,5313.96
24542,20230731,12,26,121,30,1358.83
24543,20230731,12,27,34,30,1451.8
24544,20230731,12,28,219,30,6405.75
24545,20230731,12,29,126,30,11109.42
24546,20230731,12,30,235,30,7893.65
24547,20230731,12,31,137,30,7084.27
24548,20230731,12,32,164,30,2635.48
24549,20230731,12,33,199,30,8519.19
24550,20230731,12,34,231,30,10704.54
24551,20230731,12,35,12,12,777.84
24552,20230731,12,36,12,12,1298.4
24553,20230731,12,37,130,12,10401.3
24554,20230731,12,38,38,12,7232.16
24555,20230731,12,39,160,12,15768.0
24556,20230731,12,40,65,12,14736.8
24557,20230731,12,41,48,12,11256.48
24558,20230731,12,42,27,12,1741.23
24559,20230731,12,43,48,12,5536.32
24560,20230731,12,44,163,12,28153.36
24561,20230731,12,45,141,12,11994.87
24562,20230731,12,46,115,12,16569.2
24563,20230731,12,47,169,12,10420.54
24564,20230731,12,48,153,12,14714.01
24565,20230731,12,49,109,12,4079.87
24566,20230731,12,50,140,12,14352.8
24567,20230731,12,51,133,12,19379.43
24568,20230731,12,52,96,12,3555.84
24569,20230731,12,53,41,12,5453.82
24570,20230731,12,54,16,12,1140.8
24571,20230731,12,55,67,12,15792.57
24572,20230731,12,56,150,12,18861.0
24573,20230731,12,57,20,12,4897.0
24574,20230731,12,58,112,12,36360.8
24575,20230731,12,59,79,12,3626.1
24576,20230731,12,60,69,12,20194.23
24577,20230731,12,61,109,12,20872.41
24578,20230731,12,62,94,12,12264.18
24579,20230731,12,63,82,12,10391.86
24580,20230731,12,64,35,12,3087.7
24581,20230731,12,65,72,12,2023.92
24582,20230731,12,66,60,12,3943.8
24583,20230731,12,67,28,12,4070.92
24584,20230731,12,68,110,12,9319.2
24585,20230731,12,69,65,12,11879.4
24586,20230731,12,70,23,12,2475.03
24587,20230731,12,71,51,12,14334.57
24588,20230731,12,72,36,12,7036.92
24589,20230731,12,73,17,12,3706.34
24590,20230731,12,74,70,12,9891.7
24591,20230731,12,75,106,12,19559.12
24592,20230731,12,76,81,12,9034.74
24593,20230731,12,77,96,12,4577.28
24594,20230731,12,78,14,12,1678.32
24595,20230731,12,79,53,12,16703.48
24596,20230731,12,80,76,12,8991.56
24597,20230731,12,81,0,12,0.0
24598,20230731,12,82,0,12,0.0
24599,20230731,12,83,0,12,0.0
24600,20230731,12,84,0,12,0.0
24601,20230731,12,85,0,12,0.0
24602,20230731,12,86,0,12,0.0
24603,20230731,12,87,0,12,0.0
24604,20230731,12,88,0,12,0.0
24605,20230731,12,89,0,12,0.0
24606,20230731,12,90,0,12,0.0
24607,20230731,12,91,0,12,0.0
24608,20230731,12,92,0,12,0.0
24609,20230731,12,93,0,12,0.0
24610,20230731,12,94,72,12,21684.24
24611,20230731,12,95,30,12,7199.7
24612,20230731,12,96,26,12,13304.2
24613,20230731,12,97,12,12,6718.44
24614,20230731,12,98,57,12,5619.63
24615,20230731,12,99,48,12,23704.8
24616,20230731,12,100,16,12,11313.6
24617,20230731,12,101,48,12,18528.48
24618,20230731,12,102,76,12,8875.28
24619,20230731,12,103,15,12,4381.65
24620,20230731,12,104,54,12,18530.1
24621,20230731,12,105,45,12,15020.1
24622,20230731,12,106,13,12,7872.67
24623,20230731,12,107,68,12,29858.8
24624,20230731,12,108,77,12,26488.0
24625,20230831,1,1,0,5,0.0
24626,20230831,1,2,15,5,16299.9
24627,20230831,1,3,17,5,37393.54
24628,20230831,1,4,11,5,25214.97
24629,20230831,1,5,3,5,8179.08
24630,20230831,1,6,16,5,14964.48
24631,20230831,1,7,1,5,1821.51
24632,20230831,1,8,15,5,22554.3
24633,20230831,1,9,4,5,2150.2
24634,20230831,1,10,1,5,951.5
24635,20230831,1,11,12,5,25836.12
24636,20230831,1,12,15,5,46160.4
24637,20230831,1,13,117,30,882.18
24638,20230831,1,14,60,30,4407.6
24639,20230831,1,15,112,30,1815.52
24640,20230831,1,16,127,30,8284.21
24641,20230831,1,17,164,30,6510.8
24642,20230831,1,18,111,30,5134.86
24643,20230831,1,19,240,30,10478.4
24644,20230831,1,20,80,30,9098.4
24645,20230831,1,21,42,30,2854.74
24646,20230831,1,22,123,30,10054.02
24647,20230831,1,23,32,30,1036.16
24648,20230831,1,24,152,30,3274.08
24649,20230831,1,25,175,30,16033.5
24650,20230831,1,26,83,30,932.09
24651,20230831,1,27,107,30,4568.9
24652,20230831,1,28,201,30,5879.25
24653,20230831,1,29,127,30,11197.59
24654,20230831,1,30,94,30,3157.46
24655,20230831,1,31,146,30,7549.66
24656,20230831,1,32,16,30,257.12
24657,20230831,1,33,151,30,6464.31
24658,20230831,1,34,187,30,8665.58
24659,20230831,1,35,159,12,10306.38
24660,20230831,1,36,55,12,5951.0
24661,20230831,1,37,39,12,3120.39
24662,20230831,1,38,22,12,4187.04
24663,20230831,1,39,18,12,1773.9
24664,20230831,1,40,70,12,15870.4
24665,20230831,1,41,10,12,2345.1
24666,20230831,1,42,175,12,11285.75
24667,20230831,1,43,74,12,8535.16
24668,20230831,1,44,107,12,18481.04
24669,20230831,1,45,46,12,3913.22
24670,20230831,1,46,118,12,17001.44
24671,20230831,1,47,156,12,9618.96
24672,20230831,1,48,102,12,9809.34
24673,20230831,1,49,134,12,5015.62
24674,20230831,1,50,23,12,2357.96
24675,20230831,1,51,157,12,22876.47
24676,20230831,1,52,137,12,5074.48
24677,20230831,1,53,37,12,4921.74
24678,20230831,1,54,143,12,10195.9
24679,20230831,1,55,100,12,23571.0
24680,20230831,1,56,163,12,20495.62
24681,20230831,1,57,67,12,16404.95
24682,20230831,1,58,26,12,8440.9
24683,20230831,1,59,27,12,1239.3
24684,20230831,1,60,25,12,7316.75
24685,20230831,1,61,101,12,19340.49
24686,20230831,1,62,38,12,4957.86
24687,20230831,1,63,98,12,12419.54
24688,20230831,1,64,88,12,7763.36
24689,20230831,1,65,47,12,1321.17
24690,20230831,1,66,32,12,2103.36
24691,20230831,1,67,54,12,7851.06
24692,20230831,1,68,59,12,4998.48
24693,20230831,1,69,119,12,21748.44
24694,20230831,1,70,15,12,1614.15
24695,20230831,1,71,92,12,25858.44
24696,20230831,1,72,74,12,14464.78
24697,20230831,1,73,100,12,21802.0
24698,20230831,1,74,107,12,15120.17
24699,20230831,1,75,115,12,21219.8
24700,20230831,1,76,22,12,2453.88
24701,20230831,1,77,72,12,3432.96
24702,20230831,1,78,103,12,12347.64
24703,20230831,1,79,68,12,21430.88
24704,20230831,1,80,104,12,12304.24
24705,20230831,1,81,0,12,0.0
24706,20230831,1,82,0,12,0.0
24707,20230831,1,83,0,12,0.0
24708,20230831,1,84,0,12,0.0
24709,20230831,1,85,0,12,0.0
24710,20230831,1,86,0,12,0.0
24711,20230831,1,87,0,12,0.0
24712,20230831,1,88,0,12,0.0
24713,20230831,1,89,0,12,0.0
24714,20230831,1,90,0,12,0.0
24715,20230831,1,91,0,12,0.0
24716,20230831,1,92,0,12,0.0
24717,20230831,1,93,0,12,0.0
24718,20230831,1,94,32,12,9637.44
24719,20230831,1,95,5,12,1199.95
24720,20230831,1,96,76,12,38889.2
24721,20230831,1,97,2,12,1119.74
24722,20230831,1,98,30,12,2957.7
24723,20230831,1,99,59,12,29137.15
24724,20230831,1,100,71,12,50204.1
24725,20230831,1,101,58,12,22388.58
24726,20230831,1,102,71,12,8291.38
24727,20230831,1,103,64,12,18695.04
24728,20230831,1,104,24,12,8235.6
24729,20230831,1,105,56,12,18691.68
24730,20230831,1,106,65,12,39363.35
24731,20230831,1,107,73,12,32054.3
24732,20230831,1,108,45,12,15480.0
24733,20230831,2,1,14,5,8009.96
24734,20230831,2,2,11,5,11953.26
24735,20230831,2,3,3,5,6598.86
24736,20230831,2,4,4,5,9169.08
24737,20230831,2,5,10,5,27263.6
24738,20230831,2,6,0,5,0.0
24739,20230831,2,7,6,5,10929.06
24740,20230831,2,8,4,5,6014.48
24741,20230831,2,9,18,5,9675.9
24742,20230831,2,10,11,5,10466.5
24743,20230831,2,11,2,5,4306.02
24744,20230831,2,12,4,5,12309.44
24745,20230831,2,13,82,30,618.28
24746,20230831,2,14,28,30,2056.88
24747,20230831,2,15,157,30,2544.97
24748,20230831,2,16,24,30,1565.52
24749,20230831,2,17,227,30,9011.9
24750,20230831,2,18,139,30,6430.14
24751,20230831,2,19,137,30,5981.42
24752,20230831,2,20,44,30,5004.12
24753,20230831,2,21,85,30,5777.45
24754,20230831,2,22,159,30,12996.66
24755,20230831,2,23,103,30,3335.14
24756,20230831,2,24,54,30,1163.16
24757,20230831,2,25,89,30,8154.18
24758,20230831,2,26,52,30,583.96
24759,20230831,2,27,109,30,4654.3
24760,20230831,2,28,176,30,5148.0
24761,20230831,2,29,202,30,17810.34
24762,20230831,2,30,43,30,1444.37
24763,20230831,2,31,49,30,2533.79
24764,20230831,2,32,79,30,1269.53
24765,20230831,2,33,27,30,1155.87
24766,20230831,2,34,79,30,3660.86
24767,20230831,2,35,47,12,3046.54
24768,20230831,2,36,12,12,1298.4
24769,20230831,2,37,89,12,7120.89
24770,20230831,2,38,64,12,12180.48
24771,20230831,2,39,63,12,6208.65
24772,20230831,2,40,174,12,39449.28
24773,20230831,2,41,177,12,41508.27
24774,20230831,2,42,155,12,9995.95
24775,20230831,2,43,30,12,3460.2
24776,20230831,2,44,128,12,22108.16
24777,20230831,2,45,29,12,2467.03
24778,20230831,2,46,173,12,24925.84
24779,20230831,2,47,65,12,4007.9
24780,20230831,2,48,61,12,5866.37
24781,20230831,2,49,90,12,3368.7
24782,20230831,2,50,78,12,7996.56
24783,20230831,2,51,87,12,12676.77
24784,20230831,2,52,160,12,5926.4
24785,20230831,2,53,136,12,18090.72
24786,20230831,2,54,9,12,641.7
24787,20230831,2,55,48,12,11314.08
24788,20230831,2,56,93,12,11693.82
24789,20230831,2,57,24,12,5876.4
24790,20230831,2,58,116,12,37659.4
24791,20230831,2,59,91,12,4176.9
24792,20230831,2,60,33,12,9658.11
24793,20230831,2,61,65,12,12446.85
24794,20230831,2,62,25,12,3261.75
24795,20230831,2,63,113,12,14320.49
24796,20230831,2,64,49,12,4322.78
24797,20230831,2,65,27,12,758.97
24798,20230831,2,66,76,12,4995.48
24799,20230831,2,67,82,12,11921.98
24800,20230831,2,68,118,12,9996.96
24801,20230831,2,69,41,12,7493.16
24802,20230831,2,70,77,12,8285.97
24803,20230831,2,71,71,12,19955.97
24804,20230831,2,72,8,12,1563.76
24805,20230831,2,73,47,12,10246.94
24806,20230831,2,74,99,12,13989.69
24807,20230831,2,75,53,12,9779.56
24808,20230831,2,76,61,12,6803.94
24809,20230831,2,77,33,12,1573.44
24810,20230831,2,78,54,12,6473.52
24811,20230831,2,79,101,12,31831.16
24812,20230831,2,80,67,12,7926.77
24813,20230831,2,81,0,12,0.0
24814,20230831,2,82,0,12,0.0
24815,20230831,2,83,0,12,0.0
24816,20230831,2,84,0,12,0.0
24817,20230831,2,85,0,12,0.0
24818,20230831,2,86,0,12,0.0
24819,20230831,2,87,0,12,0.0
24820,20230831,2,88,0,12,0.0
24821,20230831,2,89,0,12,0.0
24822,20230831,2,90,0,12,0.0
24823,20230831,2,91,0,12,0.0
24824,20230831,2,92,0,12,0.0
24825,20230831,2,93,0,12,0.0
24826,20230831,2,94,73,12,21985.41
24827,20230831,2,95,75,12,17999.25
24828,20230831,2,96,52,12,26608.4
24829,20230831,2,97,22,12,12317.14
24830,20230831,2,98,10,12,985.9
24831,20230831,2,99,80,12,39508.0
24832,20230831,2,100,20,12,14142.0
24833,20230831,2,101,37,12,14282.37
24834,20230831,2,102,14,12,1634.92
24835,20230831,2,103,5,12,1460.55
24836,20230831,2,104,13,12,4460.95
24837,20230831,2,105,18,12,6008.04
24838,20230831,2,106,57,12,34518.63
24839,20230831,2,107,75,12,32932.5
24840,20230831,2,108,28,12,9632.0
24841,20230831,3,1,4,5,2288.56
24842,20230831,3,2,14,5,15213.24
24843,20230831,3,3,11,5,24195.82
24844,20230831,3,4,18,5,41260.86
24845,20230831,3,5,10,5,27263.6
24846,20230831,3,6,3,5,2805.84
24847,20230831,3,7,10,5,18215.1
24848,20230831,3,8,4,5,6014.48
24849,20230831,3,9,14,5,7525.7
24850,20230831,3,10,0,5,0.0
24851,20230831,3,11,18,5,38754.18
24852,20230831,3,12,11,5,33850.96
24853,20230831,3,13,45,30,339.3
24854,20230831,3,14,41,30,3011.86
24855,20230831,3,15,247,30,4003.87
24856,20230831,3,16,223,30,14546.29
24857,20230831,3,17,172,30,6828.4
24858,20230831,3,18,65,30,3006.9
24859,20230831,3,19,207,30,9037.62
24860,20230831,3,20,244,30,27750.12
24861,20230831,3,21,218,30,14817.46
24862,20230831,3,22,180,30,14713.2
24863,20230831,3,23,132,30,4274.16
24864,20230831,3,24,67,30,1443.18
24865,20230831,3,25,233,30,21347.46
24866,20230831,3,26,103,30,1156.69
24867,20230831,3,27,106,30,4526.2
24868,20230831,3,28,73,30,2135.25
24869,20230831,3,29,233,30,20543.61
24870,20230831,3,30,202,30,6785.18
24871,20230831,3,31,102,30,5274.42
24872,20230831,3,32,41,30,658.87
24873,20230831,3,33,57,30,2440.17
24874,20230831,3,34,205,30,9499.7
24875,20230831,3,35,145,12,9398.9
24876,20230831,3,36,10,12,1082.0
24877,20230831,3,37,131,12,10481.31
24878,20230831,3,38,74,12,14083.68
24879,20230831,3,39,112,12,11037.6
24880,20230831,3,40,84,12,19044.48
24881,20230831,3,41,68,12,15946.68
24882,20230831,3,42,44,12,2837.56
24883,20230831,3,43,61,12,7035.74
24884,20230831,3,44,24,12,4145.28
24885,20230831,3,45,121,12,10293.47
24886,20230831,3,46,146,12,21035.68
24887,20230831,3,47,113,12,6967.58
24888,20230831,3,48,117,12,11251.89
24889,20230831,3,49,69,12,2582.67
24890,20230831,3,50,153,12,15685.56
24891,20230831,3,51,49,12,7139.79
24892,20230831,3,52,72,12,2666.88
24893,20230831,3,53,26,12,3458.52
24894,20230831,3,54,119,12,8484.7
24895,20230831,3,55,80,12,18856.8
24896,20230831,3,56,17,12,2137.58
24897,20230831,3,57,25,12,6121.25
24898,20230831,3,58,114,12,37010.1
24899,20230831,3,59,113,12,5186.7
24900,20230831,3,60,99,12,28974.33
24901,20230831,3,61,8,12,1531.92
24902,20230831,3,62,114,12,14873.58
24903,20230831,3,63,85,12,10772.05
24904,20230831,3,64,44,12,3881.68
24905,20230831,3,65,62,12,1742.82
24906,20230831,3,66,38,12,2497.74
24907,20230831,3,67,82,12,11921.98
24908,20230831,3,68,79,12,6692.88
24909,20230831,3,69,99,12,18093.24
24910,20230831,3,70,75,12,8070.75
24911,20230831,3,71,33,12,9275.31
24912,20230831,3,72,57,12,11141.79
24913,20230831,3,73,72,12,15697.44
24914,20230831,3,74,39,12,5511.09
24915,20230831,3,75,120,12,22142.4
24916,20230831,3,76,89,12,9927.06
24917,20230831,3,77,95,12,4529.6
24918,20230831,3,78,30,12,3596.4
24919,20230831,3,79,29,12,9139.64
24920,20230831,3,80,120,12,14197.2
24921,20230831,3,81,0,12,0.0
24922,20230831,3,82,0,12,0.0
24923,20230831,3,83,0,12,0.0
24924,20230831,3,84,0,12,0.0
24925,20230831,3,85,0,12,0.0
24926,20230831,3,86,0,12,0.0
24927,20230831,3,87,0,12,0.0
24928,20230831,3,88,0,12,0.0
24929,20230831,3,89,0,12,0.0
24930,20230831,3,90,0,12,0.0
24931,20230831,3,91,0,12,0.0
24932,20230831,3,92,0,12,0.0
24933,20230831,3,93,0,12,0.0
24934,20230831,3,94,56,12,16865.52
24935,20230831,3,95,47,12,11279.53
24936,20230831,3,96,77,12,39400.9
24937,20230831,3,97,59,12,33032.33
24938,20230831,3,98,22,12,2168.98
24939,20230831,3,99,27,12,13333.95
24940,20230831,3,100,43,12,30405.3
24941,20230831,3,101,1,12,386.01
24942,20230831,3,102,33,12,3853.74
24943,20230831,3,103,11,12,3213.21
24944,20230831,3,104,78,12,26765.7
24945,20230831,3,105,10,12,3337.8
24946,20230831,3,106,19,12,11506.21
24947,20230831,3,107,59,12,25906.9
24948,20230831,3,108,17,12,5848.0
24949,20230831,4,1,4,5,2288.56
24950,20230831,4,2,14,5,15213.24
24951,20230831,4,3,10,5,21996.2
24952,20230831,4,4,11,5,25214.97
24953,20230831,4,5,18,5,49074.48
24954,20230831,4,6,13,5,12158.64
24955,20230831,4,7,12,5,21858.12
24956,20230831,4,8,14,5,21050.68
24957,20230831,4,9,7,5,3762.85
24958,20230831,4,10,3,5,2854.5
24959,20230831,4,11,2,5,4306.02
24960,20230831,4,12,11,5,33850.96
24961,20230831,4,13,141,30,1063.14
24962,20230831,4,14,205,30,15059.3
24963,20230831,4,15,123,30,1993.83
24964,20230831,4,16,215,30,14024.45
24965,20230831,4,17,176,30,6987.2
24966,20230831,4,18,91,30,4209.66
24967,20230831,4,19,201,30,8775.66
24968,20230831,4,20,150,30,17059.5
24969,20230831,4,21,16,30,1087.52
24970,20230831,4,22,185,30,15121.9
24971,20230831,4,23,96,30,3108.48
24972,20230831,4,24,208,30,4480.32
24973,20230831,4,25,35,30,3206.7
24974,20230831,4,26,86,30,965.78
24975,20230831,4,27,125,30,5337.5
24976,20230831,4,28,83,30,2427.75
24977,20230831,4,29,113,30,9963.21
24978,20230831,4,30,183,30,6146.97
24979,20230831,4,31,239,30,12358.69
24980,20230831,4,32,197,30,3165.79
24981,20230831,4,33,128,30,5479.68
24982,20230831,4,34,206,30,9546.04
24983,20230831,4,35,148,12,9593.36
24984,20230831,4,36,174,12,18826.8
24985,20230831,4,37,166,12,13281.66
24986,20230831,4,38,171,12,32544.72
24987,20230831,4,39,43,12,4237.65
24988,20230831,4,40,117,12,26526.24
24989,20230831,4,41,79,12,18526.29
24990,20230831,4,42,82,12,5288.18
24991,20230831,4,43,56,12,6459.04
24992,20230831,4,44,78,12,13472.16
24993,20230831,4,45,99,12,8421.93
24994,20230831,4,46,44,12,6339.52
24995,20230831,4,47,143,12,8817.38
24996,20230831,4,48,38,12,3654.46
24997,20230831,4,49,178,12,6662.54
24998,20230831,4,50,70,12,7176.4
24999,20230831,4,51,147,12,21419.37
25000,20230831,4,52,128,12,4741.12
25001,20230831,4,53,154,12,20485.08
25002,20230831,4,54,103,12,7343.9
25003,20230831,4,55,33,12,7778.43
25004,20230831,4,56,84,12,10562.16
25005,20230831,4,57,21,12,5141.85
25006,20230831,4,58,14,12,4545.1
25007,20230831,4,59,81,12,3717.9
25008,20230831,4,60,8,12,2341.36
25009,20230831,4,61,93,12,17808.57
25010,20230831,4,62,73,12,9524.31
25011,20230831,4,63,103,12,13053.19
25012,20230831,4,64,93,12,8204.46
25013,20230831,4,65,36,12,1011.96
25014,20230831,4,66,108,12,7098.84
25015,20230831,4,67,114,12,16574.46
25016,20230831,4,68,116,12,9827.52
25017,20230831,4,69,120,12,21931.2
25018,20230831,4,70,9,12,968.49
25019,20230831,4,71,120,12,33728.4
25020,20230831,4,72,79,12,15442.13
25021,20230831,4,73,71,12,15479.42
25022,20230831,4,74,72,12,10174.32
25023,20230831,4,75,56,12,10333.12
25024,20230831,4,76,51,12,5688.54
25025,20230831,4,77,19,12,905.92
25026,20230831,4,78,71,12,8511.48
25027,20230831,4,79,11,12,3466.76
25028,20230831,4,80,60,12,7098.6
25029,20230831,4,81,0,12,0.0
25030,20230831,4,82,0,12,0.0
25031,20230831,4,83,0,12,0.0
25032,20230831,4,84,0,12,0.0
25033,20230831,4,85,0,12,0.0
25034,20230831,4,86,0,12,0.0
25035,20230831,4,87,0,12,0.0
25036,20230831,4,88,0,12,0.0
25037,20230831,4,89,0,12,0.0
25038,20230831,4,90,0,12,0.0
25039,20230831,4,91,0,12,0.0
25040,20230831,4,92,0,12,0.0
25041,20230831,4,93,0,12,0.0
25042,20230831,4,94,4,12,1204.68
25043,20230831,4,95,11,12,2639.89
25044,20230831,4,96,26,12,13304.2
25045,20230831,4,97,79,12,44229.73
25046,20230831,4,98,54,12,5323.86
25047,20230831,4,99,22,12,10864.7
25048,20230831,4,100,32,12,22627.2
25049,20230831,4,101,78,12,30108.78
25050,20230831,4,102,66,12,7707.48
25051,20230831,4,103,40,12,11684.4
25052,20230831,4,104,66,12,22647.9
25053,20230831,4,105,56,12,18691.68
25054,20230831,4,106,2,12,1211.18
25055,20230831,4,107,41,12,18003.1
25056,20230831,4,108,6,12,2064.0
25057,20230831,5,1,4,5,2288.56
25058,20230831,5,2,4,5,4346.64
25059,20230831,5,3,13,5,28595.06
25060,20230831,5,4,4,5,9169.08
25061,20230831,5,5,3,5,8179.08
25062,20230831,5,6,7,5,6546.96
25063,20230831,5,7,10,5,18215.1
25064,20230831,5,8,18,5,27065.16
25065,20230831,5,9,16,5,8600.8
25066,20230831,5,10,2,5,1903.0
25067,20230831,5,11,16,5,34448.16
25068,20230831,5,12,13,5,40005.68
25069,20230831,5,13,114,30,859.56
25070,20230831,5,14,92,30,6758.32
25071,20230831,5,15,228,30,3695.88
25072,20230831,5,16,76,30,4957.48
25073,20230831,5,17,126,30,5002.2
25074,20230831,5,18,44,30,2035.44
25075,20230831,5,19,236,30,10303.76
25076,20230831,5,20,143,30,16263.39
25077,20230831,5,21,230,30,15633.1
25078,20230831,5,22,166,30,13568.84
25079,20230831,5,23,250,30,8095.0
25080,20230831,5,24,193,30,4157.22
25081,20230831,5,25,145,30,13284.9
25082,20230831,5,26,88,30,988.24
25083,20230831,5,27,29,30,1238.3
25084,20230831,5,28,28,30,819.0
25085,20230831,5,29,88,30,7758.96
25086,20230831,5,30,193,30,6482.87
25087,20230831,5,31,98,30,5067.58
25088,20230831,5,32,191,30,3069.37
25089,20230831,5,33,103,30,4409.43
25090,20230831,5,34,242,30,11214.28
25091,20230831,5,35,157,12,10176.74
25092,20230831,5,36,170,12,18394.0
25093,20230831,5,37,33,12,2640.33
25094,20230831,5,38,109,12,20744.88
25095,20230831,5,39,71,12,6997.05
25096,20230831,5,40,167,12,37862.24
25097,20230831,5,41,86,12,20167.86
25098,20230831,5,42,99,12,6384.51
25099,20230831,5,43,8,12,922.72
25100,20230831,5,44,114,12,19690.08
25101,20230831,5,45,73,12,6210.11
25102,20230831,5,46,99,12,14263.92
25103,20230831,5,47,92,12,5672.72
25104,20230831,5,48,118,12,11348.06
25105,20230831,5,49,112,12,4192.16
25106,20230831,5,50,90,12,9226.8
25107,20230831,5,51,150,12,21856.5
25108,20230831,5,52,9,12,333.36
25109,20230831,5,53,136,12,18090.72
25110,20230831,5,54,63,12,4491.9
25111,20230831,5,55,29,12,6835.59
25112,20230831,5,56,111,12,13957.14
25113,20230831,5,57,51,12,12487.35
25114,20230831,5,58,94,12,30517.1
25115,20230831,5,59,57,12,2616.3
25116,20230831,5,60,24,12,7024.08
25117,20230831,5,61,55,12,10531.95
25118,20230831,5,62,79,12,10307.13
25119,20230831,5,63,51,12,6463.23
25120,20230831,5,64,35,12,3087.7
25121,20230831,5,65,41,12,1152.51
25122,20230831,5,66,15,12,985.95
25123,20230831,5,67,106,12,15411.34
25124,20230831,5,68,98,12,8302.56
25125,20230831,5,69,8,12,1462.08
25126,20230831,5,70,13,12,1398.93
25127,20230831,5,71,16,12,4497.12
25128,20230831,5,72,66,12,12901.02
25129,20230831,5,73,31,12,6758.62
25130,20230831,5,74,81,12,11446.11
25131,20230831,5,75,66,12,12178.32
25132,20230831,5,76,78,12,8700.12
25133,20230831,5,77,107,12,5101.76
25134,20230831,5,78,115,12,13786.2
25135,20230831,5,79,23,12,7248.68
25136,20230831,5,80,83,12,9819.73
25137,20230831,5,81,0,12,0.0
25138,20230831,5,82,0,12,0.0
25139,20230831,5,83,0,12,0.0
25140,20230831,5,84,0,12,0.0
25141,20230831,5,85,0,12,0.0
25142,20230831,5,86,0,12,0.0
25143,20230831,5,87,0,12,0.0
25144,20230831,5,88,0,12,0.0
25145,20230831,5,89,0,12,0.0
25146,20230831,5,90,0,12,0.0
25147,20230831,5,91,0,12,0.0
25148,20230831,5,92,0,12,0.0
25149,20230831,5,93,0,12,0.0
25150,20230831,5,94,79,12,23792.43
25151,20230831,5,95,35,12,8399.65
25152,20230831,5,96,8,12,4093.6
25153,20230831,5,97,6,12,3359.22
25154,20230831,5,98,55,12,5422.45
25155,20230831,5,99,52,12,25680.2
25156,20230831,5,100,31,12,21920.1
25157,20230831,5,101,73,12,28178.73
25158,20230831,5,102,42,12,4904.76
25159,20230831,5,103,65,12,18987.15
25160,20230831,5,104,39,12,13382.85
25161,20230831,5,105,5,12,1668.9
25162,20230831,5,106,26,12,15745.34
25163,20230831,5,107,37,12,16246.7
25164,20230831,5,108,54,12,18576.0
25165,20230831,6,1,2,5,1144.28
25166,20230831,6,2,10,5,10866.6
25167,20230831,6,3,1,5,2199.62
25168,20230831,6,4,4,5,9169.08
25169,20230831,6,5,8,5,21810.88
25170,20230831,6,6,15,5,14029.2
25171,20230831,6,7,6,5,10929.06
25172,20230831,6,8,2,5,3007.24
25173,20230831,6,9,10,5,5375.5
25174,20230831,6,10,15,5,14272.5
25175,20230831,6,11,15,5,32295.15
25176,20230831,6,12,18,5,55392.48
25177,20230831,6,13,237,30,1786.98
25178,20230831,6,14,67,30,4921.82
25179,20230831,6,15,25,30,405.25
25180,20230831,6,16,57,30,3718.11
25181,20230831,6,17,100,30,3970.0
25182,20230831,6,18,46,30,2127.96
25183,20230831,6,19,38,30,1659.08
25184,20230831,6,20,248,30,28205.04
25185,20230831,6,21,110,30,7476.7
25186,20230831,6,22,21,30,1716.54
25187,20230831,6,23,231,30,7479.78
25188,20230831,6,24,34,30,732.36
25189,20230831,6,25,119,30,10902.78
25190,20230831,6,26,155,30,1740.65
25191,20230831,6,27,236,30,10077.2
25192,20230831,6,28,40,30,1170.0
25193,20230831,6,29,169,30,14900.73
25194,20230831,6,30,111,30,3728.49
25195,20230831,6,31,81,30,4188.51
25196,20230831,6,32,250,30,4017.5
