DateKey,CurrencyCode,RateToEUR,RateToPLN
20231223,USD,1.011547,4.752402
20231223,GBP,1.173905,5.515184
20231223,SEK,0.086507,0.406423
20231224,EUR,1.0,4.697882
20231224,PLN,0.212862,1.000001
20231224,USD,1.01229,4.755619
20231224,GBP,1.173573,5.513308
20231224,SEK,0.086475,0.406249
20231225,EUR,1.0,4.697594
20231225,PLN,0.212875,1.0
20231225,USD,1.013022,4.758766
20231225,GBP,1.17324,5.511405
20231225,SEK,0.086445,0.406084
20231226,EUR,1.0,4.697288
20231226,PLN,0.212889,1.000001
20231226,USD,1.013741,4.761833
20231226,GBP,1.172907,5.509481
20231226,SEK,0.086414,0.405911
20231227,EUR,1.0,4.696963
20231227,PLN,0.212904,1.000002
20231227,USD,1.014448,4.764825
20231227,GBP,1.172574,5.507537
20231227,SEK,0.086384,0.405742
20231228,EUR,1.0,4.69662
20231228,PLN,0.212919,1.0
20231228,USD,1.015143,4.767741
20231228,GBP,1.17224,5.505566
20231228,SEK,0.086355,0.405577
20231229,EUR,1.0,4.696259
20231229,PLN,0.212935,0.999998
20231229,USD,1.015825,4.770578
20231229,GBP,1.171905,5.50357
20231229,SEK,0.086326,0.405409
20231230,EUR,1.0,4.69588
20231230,PLN,0.212953,1.000002
20231230,USD,1.016494,4.773334
20231230,GBP,1.171571,5.501557
20231230,SEK,0.086297,0.40524
20231231,EUR,1.0,4.695483
20231231,PLN,0.212971,1.000002
20231231,USD,1.01715,4.776011
20231231,GBP,1.171235,5.499515
20231231,SEK,0.086269,0.405075
20240101,EUR,1.0,4.695069
20240101,PLN,0.212989,0.999998
20240101,USD,1.017792,4.778603
20240101,GBP,1.170899,5.497451
20240101,SEK,0.086242,0.404912
20240102,EUR,1.0,4.694636
20240102,PLN,0.213009,1.0
20240102,USD,1.018421,4.781116
20240102,GBP,1.170563,5.495367
20240102,SEK,0.086215,0.404748
20240103,EUR,1.0,4.694185
20240103,PLN,0.21303,1.000002
20240103,USD,1.019037,4.783548
20240103,GBP,1.170227,5.493262
20240103,SEK,0.086188,0.404582
20240104,EUR,1.0,4.693717
20240104,PLN,0.213051,1.000001
20240104,USD,1.019638,4.785892
20240104,GBP,1.16989,5.491132
20240104,SEK,0.086162,0.40442
20240105,EUR,1.0,4.693231
20240105,PLN,0.213073,1.000001
20240105,USD,1.020226,4.788156
20240105,GBP,1.169553,5.488982
20240105,SEK,0.086136,0.404256
20240106,EUR,1.0,4.692727
20240106,PLN,0.213096,1.000001
20240106,USD,1.020799,4.790331
20240106,GBP,1.169216,5.486811
20240106,SEK,0.086111,0.404095
20240107,EUR,1.0,4.692205
20240107,PLN,0.213119,0.999998
20240107,USD,1.021359,4.792426
20240107,GBP,1.168878,5.484615
20240107,SEK,0.086086,0.403933
20240108,EUR,1.0,4.691666
20240108,PLN,0.213144,1.0
20240108,USD,1.021903,4.794428
20240108,GBP,1.16854,5.4824
20240108,SEK,0.086061,0.403769
20240109,EUR,1.0,4.69111
20240109,PLN,0.213169,0.999999
20240109,USD,1.022433,4.796345
20240109,GBP,1.168202,5.480164
20240109,SEK,0.086038,0.403614
20240110,EUR,1.0,4.690536
20240110,PLN,0.213195,0.999999
20240110,USD,1.022948,4.798174
20240110,GBP,1.167864,5.477908
20240110,SEK,0.086014,0.403452
20240111,EUR,1.0,4.689944
20240111,PLN,0.213222,0.999999
20240111,USD,1.023448,4.799914
20240111,GBP,1.167525,5.475627
20240111,SEK,0.085991,0.403293
20240112,EUR,1.0,4.689336
20240112,PLN,0.21325,1.000001
20240112,USD,1.023934,4.80157
20240112,GBP,1.167187,5.473332
20240112,SEK,0.085969,0.403138
20240113,EUR,1.0,4.68871
20240113,PLN,0.213278,0.999999
20240113,USD,1.024403,4.803129
20240113,GBP,1.166848,5.471012
20240113,SEK,0.085947,0.402981
20240114,EUR,1.0,4.688067
20240114,PLN,0.213308,1.000002
20240114,USD,1.024858,4.804603
20240114,GBP,1.16651,5.468677
20240114,SEK,0.085925,0.402822
20240115,EUR,1.0,4.687407
20240115,PLN,0.213338,1.000002
20240115,USD,1.025297,4.805984
20240115,GBP,1.166171,5.466318
20240115,SEK,0.085904,0.402667
20240116,EUR,1.0,4.68673
20240116,PLN,0.213368,0.999998
20240116,USD,1.02572,4.807273
20240116,GBP,1.165832,5.46394
20240116,SEK,0.085884,0.402515
20240117,EUR,1.0,4.686036
20240117,PLN,0.2134,1.0
20240117,USD,1.026127,4.808468
20240117,GBP,1.165493,5.461543
20240117,SEK,0.085864,0.402362
20240118,EUR,1.0,4.685326
20240118,PLN,0.213432,0.999998
20240118,USD,1.026519,4.809576
20240118,GBP,1.165154,5.459126
20240118,SEK,0.085844,0.402207
20240119,EUR,1.0,4.684598
20240119,PLN,0.213465,0.999998
20240119,USD,1.026894,4.810586
20240119,GBP,1.164815,5.456691
20240119,SEK,0.085825,0.402056
20240120,EUR,1.0,4.683855
20240120,PLN,0.213499,0.999998
20240120,USD,1.027254,4.811508
20240120,GBP,1.164477,5.454241
20240120,SEK,0.085806,0.401903
20240121,EUR,1.0,4.683094
20240121,PLN,0.213534,1.0
20240121,USD,1.027597,4.812333
20240121,GBP,1.164138,5.451768
20240121,SEK,0.085788,0.401753
20240122,EUR,1.0,4.682317
20240122,PLN,0.213569,0.999998
20240122,USD,1.027924,4.813066
20240122,GBP,1.1638,5.449281
20240122,SEK,0.085771,0.401607
20240123,EUR,1.0,4.681524
20240123,PLN,0.213606,1.000002
20240123,USD,1.028234,4.813702
20240123,GBP,1.163461,5.446771
20240123,SEK,0.085754,0.401459
20240124,EUR,1.0,4.680715
20240124,PLN,0.213643,1.000002
20240124,USD,1.028528,4.814246
20240124,GBP,1.163123,5.444247
20240124,SEK,0.085737,0.40131
20240125,EUR,1.0,4.679889
20240125,PLN,0.21368,0.999999
20240125,USD,1.028805,4.814693
20240125,GBP,1.162785,5.441705
20240125,SEK,0.085721,0.401165
20240126,EUR,1.0,4.679047
20240126,PLN,0.213719,1.000001
20240126,USD,1.029066,4.815049
20240126,GBP,1.162447,5.439145
20240126,SEK,0.085705,0.401018
20240127,EUR,1.0,4.67819
20240127,PLN,0.213758,1.000001
20240127,USD,1.029309,4.815303
20240127,GBP,1.162109,5.436567
20240127,SEK,0.08569,0.400874
20240128,EUR,1.0,4.677316
20240128,PLN,0.213798,1.000001
20240128,USD,1.029536,4.815466
20240128,GBP,1.161772,5.433975
20240128,SEK,0.085675,0.400729
20240129,EUR,1.0,4.676427
20240129,PLN,0.213838,0.999998
20240129,USD,1.029746,4.815532
20240129,GBP,1.161434,5.431362
20240129,SEK,0.085661,0.400587
20240130,EUR,1.0,4.675523
20240130,PLN,0.21388,1.000001
20240130,USD,1.029939,4.815503
20240130,GBP,1.161098,5.42874
20240130,SEK,0.085648,0.400449
20240131,EUR,1.0,4.674602
20240131,PLN,0.213922,1.0
20240131,USD,1.030115,4.815378
20240131,GBP,1.160761,5.426096
20240131,SEK,0.085634,0.400305
20240201,EUR,1.0,4.673667
20240201,PLN,0.213965,1.000001
20240201,USD,1.030274,4.815157
20240201,GBP,1.160425,5.42344
20240201,SEK,0.085622,0.400169
20240202,EUR,1.0,4.672716
20240202,PLN,0.214008,0.999999
20240202,USD,1.030416,4.814841
20240202,GBP,1.160089,5.420766
20240202,SEK,0.08561,0.400031
20240203,EUR,1.0,4.67175
20240203,PLN,0.214053,1.000002
20240203,USD,1.03054,4.814425
20240203,GBP,1.159753,5.418076
20240203,SEK,0.085598,0.399892
20240204,EUR,1.0,4.670769
20240204,PLN,0.214098,1.000002
20240204,USD,1.030647,4.813914
20240204,GBP,1.159418,5.415374
20240204,SEK,0.085587,0.399757
20240205,EUR,1.0,4.669773
20240205,PLN,0.214143,0.999999
20240205,USD,1.030737,4.813308
20240205,GBP,1.159084,5.412659
20240205,SEK,0.085576,0.39962
20240206,EUR,1.0,4.668762
20240206,PLN,0.21419,1.000002
20240206,USD,1.03081,4.812607
20240206,GBP,1.158749,5.409924
20240206,SEK,0.085566,0.399487
20240207,EUR,1.0,4.667737
20240207,PLN,0.214237,1.000002
20240207,USD,1.030865,4.811807
20240207,GBP,1.158416,5.407181
20240207,SEK,0.085556,0.399353
20240208,EUR,1.0,4.666697
20240208,PLN,0.214284,0.999999
20240208,USD,1.030903,4.810912
20240208,GBP,1.158082,5.404418
20240208,SEK,0.085547,0.399222
20240209,EUR,1.0,4.665643
20240209,PLN,0.214333,1.000001
20240209,USD,1.030924,4.809923
20240209,GBP,1.15775,5.401648
20240209,SEK,0.085539,0.399094
20240210,EUR,1.0,4.664574
20240210,PLN,0.214382,1.000001
20240210,USD,1.030927,4.808835
20240210,GBP,1.157417,5.398857
20240210,SEK,0.085531,0.398966
20240211,EUR,1.0,4.663491
20240211,PLN,0.214432,1.000002
20240211,USD,1.030913,4.807654
20240211,GBP,1.157086,5.396061
20240211,SEK,0.085523,0.398836
20240212,EUR,1.0,4.662395
20240212,PLN,0.214482,1.0
20240212,USD,1.030882,4.806379
20240212,GBP,1.156755,5.393248
20240212,SEK,0.085516,0.398709
20240213,EUR,1.0,4.661284
20240213,PLN,0.214533,0.999999
20240213,USD,1.030833,4.805005
20240213,GBP,1.156424,5.390421
20240213,SEK,0.085509,0.398582
20240214,EUR,1.0,4.66016
20240214,PLN,0.214585,1.0
20240214,USD,1.030767,4.803539
20240214,GBP,1.156094,5.387583
20240214,SEK,0.085503,0.398458
20240215,EUR,1.0,4.659022
20240215,PLN,0.214637,0.999998
20240215,USD,1.030683,4.801974
20240215,GBP,1.155765,5.384734
20240215,SEK,0.085498,0.398337
20240216,EUR,1.0,4.65787
20240216,PLN,0.21469,0.999998
20240216,USD,1.030583,4.800322
20240216,GBP,1.155437,5.381876
20240216,SEK,0.085493,0.398215
20240217,EUR,1.0,4.656705
20240217,PLN,0.214744,1.0
20240217,USD,1.030465,4.798572
20240217,GBP,1.155109,5.379002
20240217,SEK,0.085488,0.398092
20240218,EUR,1.0,4.655527
20240218,PLN,0.214798,0.999998
20240218,USD,1.03033,4.79673
20240218,GBP,1.154782,5.376119
20240218,SEK,0.085484,0.397973
20240219,EUR,1.0,4.654337
20240219,PLN,0.214853,0.999998
20240219,USD,1.030178,4.794795
20240219,GBP,1.154455,5.373222
20240219,SEK,0.085481,0.397857
20240220,EUR,1.0,4.653133
20240220,PLN,0.214909,1.0
20240220,USD,1.030008,4.792764
20240220,GBP,1.15413,5.37032
20240220,SEK,0.085478,0.39774
20240221,EUR,1.0,4.651916
20240221,PLN,0.214965,0.999999
20240221,USD,1.029822,4.790646
20240221,GBP,1.153805,5.367404
20240221,SEK,0.085475,0.397623
20240222,EUR,1.0,4.650687
20240222,PLN,0.215022,1.0
20240222,USD,1.029618,4.788431
20240222,GBP,1.153481,5.364479
20240222,SEK,0.085473,0.397508
20240223,EUR,1.0,4.649445
20240223,PLN,0.215079,0.999998
20240223,USD,1.029398,4.78613
20240223,GBP,1.153158,5.361545
20240223,SEK,0.085472,0.397397
20240224,EUR,1.0,4.648192
20240224,PLN,0.215137,0.999998
20240224,USD,1.02916,4.783733
20240224,GBP,1.152836,5.358603
20240224,SEK,0.085471,0.397286
20240225,EUR,1.0,4.646926
20240225,PLN,0.215196,1.0
20240225,USD,1.028906,4.78125
20240225,GBP,1.152514,5.355647
20240225,SEK,0.08547,0.397173
20240226,EUR,1.0,4.645648
20240226,PLN,0.215255,0.999999
20240226,USD,1.028635,4.778676
20240226,GBP,1.152193,5.352683
20240226,SEK,0.08547,0.397064
20240227,EUR,1.0,4.644358
20240227,PLN,0.215315,1.0
20240227,USD,1.028348,4.776016
20240227,GBP,1.151874,5.349715
20240227,SEK,0.085471,0.396958
20240228,EUR,1.0,4.643056
20240228,PLN,0.215375,0.999998
20240228,USD,1.028044,4.773266
20240228,GBP,1.151555,5.346735
20240228,SEK,0.085472,0.396851
20240229,EUR,1.0,4.641744
20240229,PLN,0.215436,0.999999
20240229,USD,1.027723,4.770427
20240229,GBP,1.151237,5.343747
20240229,SEK,0.085473,0.396744
20240301,EUR,1.0,4.640419
20240301,PLN,0.215498,1.000001
20240301,USD,1.027386,4.767502
20240301,GBP,1.15092,5.340751
20240301,SEK,0.085475,0.39664
20240302,EUR,1.0,4.639084
20240302,PLN,0.21556,1.000001
20240302,USD,1.027033,4.764492
20240302,GBP,1.150605,5.337753
20240302,SEK,0.085478,0.39654
20240303,EUR,1.0,4.637738
20240303,PLN,0.215622,0.999998
20240303,USD,1.026664,4.761398
20240303,GBP,1.15029,5.334743
20240303,SEK,0.085481,0.396438
20240304,EUR,1.0,4.63638
20240304,PLN,0.215685,0.999998
20240304,USD,1.026278,4.758215
20240304,GBP,1.149976,5.331726
20240304,SEK,0.085485,0.396341
20240305,EUR,1.0,4.635012
20240305,PLN,0.215749,0.999999
20240305,USD,1.025877,4.754953
20240305,GBP,1.149663,5.328702
20240305,SEK,0.085489,0.396243
20240306,EUR,1.0,4.633634
20240306,PLN,0.215813,0.999998
20240306,USD,1.02546,4.751606
20240306,GBP,1.149351,5.325672
20240306,SEK,0.085494,0.396148
20240307,EUR,1.0,4.632245
20240307,PLN,0.215878,1.0
20240307,USD,1.025027,4.748177
20240307,GBP,1.149041,5.32264
20240307,SEK,0.085499,0.396052
20240308,EUR,1.0,4.630847
20240308,PLN,0.215943,0.999999
20240308,USD,1.024578,4.744664
20240308,GBP,1.148731,5.319597
20240308,SEK,0.085504,0.395956
20240309,EUR,1.0,4.629438
20240309,PLN,0.216009,1.0
20240309,USD,1.024114,4.741072
20240309,GBP,1.148423,5.316553
20240309,SEK,0.085511,0.395868
20240310,EUR,1.0,4.628019
20240310,PLN,0.216075,0.999999
20240310,USD,1.023635,4.737402
20240310,GBP,1.148116,5.313503
20240310,SEK,0.085517,0.395774
20240311,EUR,1.0,4.626591
20240311,PLN,0.216142,1.000001
20240311,USD,1.02314,4.73365
20240311,GBP,1.14781,5.310447
20240311,SEK,0.085525,0.395689
20240312,EUR,1.0,4.625153
20240312,PLN,0.216209,1.0
20240312,USD,1.022631,4.729825
20240312,GBP,1.147505,5.307386
20240312,SEK,0.085532,0.395599
20240313,EUR,1.0,4.623706
20240313,PLN,0.216277,1.000001
20240313,USD,1.022107,4.725922
20240313,GBP,1.147201,5.30432
20240313,SEK,0.08554,0.395512
20240314,EUR,1.0,4.62225
20240314,PLN,0.216345,1.000001
20240314,USD,1.021567,4.721938
20240314,GBP,1.146899,5.301254
20240314,SEK,0.085549,0.395429
20240315,EUR,1.0,4.620785
20240315,PLN,0.216413,0.999998
20240315,USD,1.021014,4.717886
20240315,GBP,1.146598,5.298183
20240315,SEK,0.085558,0.395345
20240316,EUR,1.0,4.619311
20240316,PLN,0.216482,0.999998
20240316,USD,1.020446,4.713758
20240316,GBP,1.146298,5.295107
20240316,SEK,0.085568,0.395265
20240317,EUR,1.0,4.617829
20240317,PLN,0.216552,1.0
20240317,USD,1.019864,4.709557
20240317,GBP,1.145999,5.292027
20240317,SEK,0.085578,0.395185
20240318,EUR,1.0,4.616338
20240318,PLN,0.216622,1.0
20240318,USD,1.019267,4.705281
20240318,GBP,1.145702,5.288948
20240318,SEK,0.085589,0.395108
20240319,EUR,1.0,4.614839
20240319,PLN,0.216692,0.999999
20240319,USD,1.018657,4.700938
20240319,GBP,1.145406,5.285865
20240319,SEK,0.0856,0.39503
20240320,EUR,1.0,4.613332
20240320,PLN,0.216763,1.0
20240320,USD,1.018033,4.696525
20240320,GBP,1.145111,5.282778
20240320,SEK,0.085612,0.394957
20240321,EUR,1.0,4.611818
20240321,PLN,0.216834,0.999999
20240321,USD,1.017396,4.692045
20240321,GBP,1.144818,5.279692
20240321,SEK,0.085624,0.394882
20240322,EUR,1.0,4.610295
20240322,PLN,0.216906,1.000001
20240322,USD,1.016745,4.687495
20240322,GBP,1.144526,5.276603
20240322,SEK,0.085637,0.394812
20240323,EUR,1.0,4.608766
20240323,PLN,0.216978,1.000001
20240323,USD,1.016081,4.682879
20240323,GBP,1.144236,5.273516
20240323,SEK,0.08565,0.394741
20240324,EUR,1.0,4.607229
20240324,PLN,0.21705,0.999999
20240324,USD,1.015404,4.678198
20240324,GBP,1.143946,5.270421
20240324,SEK,0.085664,0.394674
20240325,EUR,1.0,4.605685
20240325,PLN,0.217123,1.0
20240325,USD,1.014714,4.673453
20240325,GBP,1.143659,5.267333
20240325,SEK,0.085678,0.394606
20240326,EUR,1.0,4.604134
20240326,PLN,0.217196,0.999999
20240326,USD,1.014012,4.668647
20240326,GBP,1.143373,5.264242
20240326,SEK,0.085693,0.394542
20240327,EUR,1.0,4.602576
20240327,PLN,0.21727,1.000002
20240327,USD,1.013297,4.663776
20240327,GBP,1.143088,5.261149
20240327,SEK,0.085708,0.394478
20240328,EUR,1.0,4.601012
20240328,PLN,0.217344,1.000002
20240328,USD,1.01257,4.658846
20240328,GBP,1.142805,5.258059
20240328,SEK,0.085724,0.394417
20240329,EUR,1.0,4.599441
20240329,PLN,0.217418,1.000001
20240329,USD,1.011831,4.653857
20240329,GBP,1.142523,5.254967
20240329,SEK,0.08574,0.394356
20240330,EUR,1.0,4.597865
20240330,PLN,0.217492,0.999999
20240330,USD,1.01108,4.648809
20240330,GBP,1.142243,5.251879
20240330,SEK,0.085757,0.394299
20240331,EUR,1.0,4.596282
20240331,PLN,0.217567,0.999999
20240331,USD,1.010318,4.643707
20240331,GBP,1.141964,5.248789
20240331,SEK,0.085774,0.394242
20240401,EUR,1.0,4.594694
20240401,PLN,0.217642,0.999998
20240401,USD,1.009544,4.638546
20240401,GBP,1.141687,5.245703
20240401,SEK,0.085792,0.394188
20240402,EUR,1.0,4.5931
20240402,PLN,0.217718,1.000001
20240402,USD,1.008759,4.633331
20240402,GBP,1.141411,5.242615
20240402,SEK,0.08581,0.394134
20240403,EUR,1.0,4.591501
20240403,PLN,0.217794,1.000001
20240403,USD,1.007963,4.628064
20240403,GBP,1.141137,5.239532
20240403,SEK,0.085829,0.394084
20240404,EUR,1.0,4.589897
20240404,PLN,0.21787,1.000001
20240404,USD,1.007157,4.622747
20240404,GBP,1.140865,5.236453
20240404,SEK,0.085848,0.394034
20240405,EUR,1.0,4.588288
20240405,PLN,0.217946,0.999999
20240405,USD,1.00634,4.617378
20240405,GBP,1.140594,5.233374
20240405,SEK,0.085868,0.393987
20240406,EUR,1.0,4.586674
20240406,PLN,0.218023,1.000001
20240406,USD,1.005512,4.611956
20240406,GBP,1.140325,5.2303
20240406,SEK,0.085888,0.39394
20240407,EUR,1.0,4.585056
20240407,PLN,0.2181,1.000001
20240407,USD,1.004675,4.606491
20240407,GBP,1.140058,5.22723
20240407,SEK,0.085908,0.393893
20240408,EUR,1.0,4.583433
20240408,PLN,0.218177,1.0
20240408,USD,1.003827,4.600974
20240408,GBP,1.139792,5.224161
20240408,SEK,0.08593,0.393854
20240409,EUR,1.0,4.581807
20240409,PLN,0.218255,1.000002
20240409,USD,1.002971,4.595419
20240409,GBP,1.139528,5.221097
20240409,SEK,0.085951,0.393811
20240410,EUR,1.0,4.580176
20240410,PLN,0.218332,0.999999
20240410,USD,1.002104,4.589813
20240410,GBP,1.139265,5.218034
20240410,SEK,0.085973,0.393771
20240411,EUR,1.0,4.578542
20240411,PLN,0.21841,0.999999
20240411,USD,1.001229,4.584169
20240411,GBP,1.139005,5.214982
20240411,SEK,0.085996,0.393736
20240412,EUR,1.0,4.576904
20240412,PLN,0.218488,0.999999
20240412,USD,1.000344,4.578478
20240412,GBP,1.138746,5.211931
20240412,SEK,0.086019,0.393701
20240413,EUR,1.0,4.575262
20240413,PLN,0.218567,1.000001
20240413,USD,0.999451,4.572751
20240413,GBP,1.138489,5.208886
20240413,SEK,0.086042,0.393665
20240414,EUR,1.0,4.573618
20240414,PLN,0.218645,0.999999
20240414,USD,0.99855,4.566986
20240414,GBP,1.138233,5.205843
20240414,SEK,0.086066,0.393633
20240415,EUR,1.0,4.571971
20240415,PLN,0.218724,1.0
20240415,USD,0.99764,4.561181
20240415,GBP,1.13798,5.202811
20240415,SEK,0.086091,0.393606
20240416,EUR,1.0,4.570321
20240416,PLN,0.218803,1.0
20240416,USD,0.996722,4.555339
20240416,GBP,1.137728,5.199782
20240416,SEK,0.086116,0.393578
20240417,EUR,1.0,4.568668
20240417,PLN,0.218882,0.999999
20240417,USD,0.995796,4.549461
20240417,GBP,1.137478,5.19676
20240417,SEK,0.086141,0.39355
20240418,EUR,1.0,4.567013
20240418,PLN,0.218961,0.999998
20240418,USD,0.994863,4.543553
20240418,GBP,1.13723,5.193745
20240418,SEK,0.086167,0.393526
20240419,EUR,1.0,4.565356
20240419,PLN,0.219041,1.0
20240419,USD,0.993923,4.537613
20240419,GBP,1.136983,5.190733
20240419,SEK,0.086193,0.393502
20240420,EUR,1.0,4.563698
20240420,PLN,0.219121,1.000002
20240420,USD,0.992976,4.531642
20240420,GBP,1.136739,5.187733
20240420,SEK,0.08622,0.393482
20240421,EUR,1.0,4.562037
20240421,PLN,0.2192,0.999999
20240421,USD,0.992021,4.525637
20240421,GBP,1.136496,5.184737
20240421,SEK,0.086247,0.393462
20240422,EUR,1.0,4.560375
20240422,PLN,0.21928,0.999999
20240422,USD,0.99106,4.519605
20240422,GBP,1.136255,5.181749
20240422,SEK,0.086275,0.393446
20240423,EUR,1.0,4.558712
20240423,PLN,0.21936,0.999999
20240423,USD,0.990093,4.513549
20240423,GBP,1.136017,5.178774
20240423,SEK,0.086303,0.393431
20240424,EUR,1.0,4.557047
20240424,PLN,0.21944,0.999998
20240424,USD,0.98912,4.507467
20240424,GBP,1.13578,5.175803
20240424,SEK,0.086332,0.393419
20240425,EUR,1.0,4.555382
20240425,PLN,0.219521,1.000002
20240425,USD,0.988141,4.50136
20240425,GBP,1.135545,5.172841
20240425,SEK,0.086361,0.393407
20240426,EUR,1.0,4.553716
20240426,PLN,0.219601,1.000001
20240426,USD,0.987156,4.495228
20240426,GBP,1.135312,5.169889
20240426,SEK,0.086391,0.3934
20240427,EUR,1.0,4.55205
20240427,PLN,0.219681,0.999999
20240427,USD,0.986166,4.489077
20240427,GBP,1.135081,5.166945
20240427,SEK,0.08642,0.393388
20240428,EUR,1.0,4.550383
20240428,PLN,0.219762,1.000001
20240428,USD,0.985171,4.482906
20240428,GBP,1.134852,5.164012
20240428,SEK,0.086451,0.393385
20240429,EUR,1.0,4.548717
20240429,PLN,0.219842,0.999999
20240429,USD,0.98417,4.476711
20240429,GBP,1.134624,5.161083
20240429,SEK,0.086482,0.393382
20240430,EUR,1.0,4.54705
20240430,PLN,0.219923,1.000001
20240430,USD,0.983166,4.470505
20240430,GBP,1.134399,5.158169
20240430,SEK,0.086513,0.393379
20240501,EUR,1.0,4.545384
20240501,PLN,0.220003,0.999998
20240501,USD,0.982156,4.464276
20240501,GBP,1.134176,5.155266
20240501,SEK,0.086545,0.39338
20240502,EUR,1.0,4.543719
20240502,PLN,0.220084,1.0
20240502,USD,0.981143,4.458038
20240502,GBP,1.133955,5.152372
20240502,SEK,0.086577,0.393382
20240503,EUR,1.0,4.542054
20240503,PLN,0.220165,1.000001
20240503,USD,0.980125,4.45178
20240503,GBP,1.133736,5.14949
20240503,SEK,0.08661,0.393387
20240504,EUR,1.0,4.54039
20240504,PLN,0.220245,0.999998
20240504,USD,0.979104,4.445514
20240504,GBP,1.133519,5.146618
20240504,SEK,0.086643,0.393393
20240505,EUR,1.0,4.538727
20240505,PLN,0.220326,1.0
20240505,USD,0.97808,4.439238
20240505,GBP,1.133304,5.143758
20240505,SEK,0.086676,0.393399
20240506,EUR,1.0,4.537066
20240506,PLN,0.220407,1.000001
20240506,USD,0.977052,4.43295
20240506,GBP,1.133091,5.140909
20240506,SEK,0.08671,0.393409
20240507,EUR,1.0,4.535406
20240507,PLN,0.220487,0.999998
20240507,USD,0.976021,4.426652
20240507,GBP,1.132881,5.138076
20240507,SEK,0.086745,0.393424
20240508,EUR,1.0,4.533749
20240508,PLN,0.220568,1.0
20240508,USD,0.974988,4.420351
20240508,GBP,1.132672,5.13525
20240508,SEK,0.086779,0.393434
20240509,EUR,1.0,4.532093
20240509,PLN,0.220649,1.000002
20240509,USD,0.973951,4.414036
20240509,GBP,1.132465,5.132437
20240509,SEK,0.086815,0.393454
20240510,EUR,1.0,4.530439
20240510,PLN,0.220729,0.999999
20240510,USD,0.972913,4.407723
20240510,GBP,1.132261,5.12964
20240510,SEK,0.08685,0.393469
20240511,EUR,1.0,4.528788
20240511,PLN,0.22081,1.000002
20240511,USD,0.971873,4.401407
20240511,GBP,1.132059,5.126855
20240511,SEK,0.086886,0.393488
20240512,EUR,1.0,4.527139
20240512,PLN,0.22089,1.0
20240512,USD,0.97083,4.395083
20240512,GBP,1.131859,5.124084
20240512,SEK,0.086923,0.393513
20240513,EUR,1.0,4.525494
20240513,PLN,0.22097,0.999998
20240513,USD,0.969786,4.38876
20240513,GBP,1.131661,5.121325
20240513,SEK,0.08696,0.393537
20240514,EUR,1.0,4.523851
20240514,PLN,0.221051,1.000002
20240514,USD,0.968741,4.38244
20240514,GBP,1.131465,5.118579
20240514,SEK,0.086997,0.393561
20240515,EUR,1.0,4.522211
20240515,PLN,0.221131,1.000001
20240515,USD,0.967695,4.376121
20240515,GBP,1.131271,5.115847
20240515,SEK,0.087035,0.393591
20240516,EUR,1.0,4.520575
20240516,PLN,0.221211,1.000001
20240516,USD,0.966648,4.369805
20240516,GBP,1.13108,5.113132
20240516,SEK,0.087073,0.39362
20240517,EUR,1.0,4.518943
20240517,PLN,0.221291,1.000001
20240517,USD,0.9656,4.363491
20240517,GBP,1.130891,5.110432
20240517,SEK,0.087111,0.39365
20240518,EUR,1.0,4.517314
20240518,PLN,0.22137,0.999998
20240518,USD,0.964551,4.35718
20240518,GBP,1.130704,5.107745
20240518,SEK,0.08715,0.393684
20240519,EUR,1.0,4.51569
20240519,PLN,0.22145,1.0
20240519,USD,0.963502,4.350876
20240519,GBP,1.130519,5.105073
20240519,SEK,0.087189,0.393718
20240520,EUR,1.0,4.514069
20240520,PLN,0.22153,1.000002
20240520,USD,0.962454,4.344584
20240520,GBP,1.130336,5.102415
20240520,SEK,0.087229,0.393758
20240521,EUR,1.0,4.512454
20240521,PLN,0.221609,1.0
20240521,USD,0.961405,4.338295
20240521,GBP,1.130156,5.099776
20240521,SEK,0.087269,0.393797
20240522,EUR,1.0,4.510842
20240522,PLN,0.221688,1.0
20240522,USD,0.960357,4.332019
20240522,GBP,1.129978,5.097153
20240522,SEK,0.08731,0.393842
20240523,EUR,1.0,4.509236
20240523,PLN,0.221767,1.0
20240523,USD,0.95931,4.325755
20240523,GBP,1.129802,5.094544
20240523,SEK,0.08735,0.393882
20240524,EUR,1.0,4.507635
20240524,PLN,0.221846,1.000001
20240524,USD,0.958263,4.319499
20240524,GBP,1.129629,5.091955
20240524,SEK,0.087392,0.393931
20240525,EUR,1.0,4.506038
20240525,PLN,0.221924,0.999998
20240525,USD,0.957218,4.313261
20240525,GBP,1.129458,5.089381
20240525,SEK,0.087433,0.393976
20240526,EUR,1.0,4.504448
20240526,PLN,0.222003,1.000001
20240526,USD,0.956174,4.307036
20240526,GBP,1.129289,5.086823
20240526,SEK,0.087475,0.394027
20240527,EUR,1.0,4.502863
20240527,PLN,0.222081,1.0
20240527,USD,0.955131,4.300824
20240527,GBP,1.129122,5.084281
20240527,SEK,0.087517,0.394077
20240528,EUR,1.0,4.501283
20240528,PLN,0.222159,1.000001
20240528,USD,0.95409,4.294629
20240528,GBP,1.128958,5.08176
20240528,SEK,0.08756,0.394132
20240529,EUR,1.0,4.49971
20240529,PLN,0.222237,1.000002
20240529,USD,0.953051,4.288453
20240529,GBP,1.128796,5.079255
20240529,SEK,0.087603,0.394188
20240530,EUR,1.0,4.498143
20240530,PLN,0.222314,1.0
