SurveyID,OrderLineID,SurveyDateKey,CustomerKey,StoreKey,SatisfactionScore,NPSGroup,CommentCategory
5286,48375,20231221,2000,11,9,Promoter,Store experience
5287,37265,20240222,118,5,6,Detractor,Website
5288,49997,20240513,1951,3,9,Promoter,Website
5289,49801,20231211,1807,9,7,Passive,Support
5290,22208,20221124,1057,10,9,Promoter,Price
5291,44876,20251007,509,6,7,Passive,Website
5292,28062,20250112,566,6,7,Passive,Delivery
5293,51845,20250220,1822,9,6,Detractor,Delivery
5294,48197,20250407,878,6,6,Detractor,Product quality
5295,8334,20220908,1624,3,4,Detractor,Product quality
5296,5079,20220930,149,8,7,Passive,Website
5297,52112,20250214,1768,1,7,Passive,Website
5298,52307,20250518,1354,4,4,Detractor,Product quality
5299,27624,20250426,613,7,3,Detractor,Website
5300,32401,20240723,534,4,7,Passive,Delivery
5301,34779,20220605,279,7,6,Detractor,Store experience
5302,15094,20251207,1014,5,5,Detractor,Delivery
5303,36818,20240213,318,11,6,Detractor,Price
5304,4754,20230616,1564,10,8,Passive,Website
5305,23599,20251010,823,11,7,Passive,Price
5306,33611,20250309,375,11,7,Passive,Delivery
5307,47619,20241123,1910,1,5,Detractor,Store experience
5308,38354,20230504,675,12,9,Promoter,Product quality
5309,520,20230919,1334,7,5,Detractor,Store experience
5310,15991,20250520,972,12,6,Detractor,Website
5311,23094,20231116,1813,1,7,Passive,Store experience
5312,41950,20220713,277,3,4,Detractor,Delivery
5313,54984,20230620,753,5,6,Detractor,Website
5314,20644,20240927,1909,12,9,Promoter,Website
5315,58164,20240728,478,11,5,Detractor,Product quality
5316,59633,20241214,1310,10,4,Detractor,Website
5317,40127,20251231,907,4,7,Passive,Store experience
5318,57806,20230704,1802,1,10,Promoter,Website
5319,50813,20251010,1089,1,8,Passive,Delivery
5320,37655,20241103,1415,6,4,Detractor,Support
5321,35288,20250309,1354,8,8,Passive,Website
5322,39505,20241213,30,3,7,Passive,Product quality
5323,26868,20230117,1992,2,8,Passive,Support
5324,44737,20240620,93,2,7,Passive,Support
5325,1674,20241006,1060,6,10,Promoter,Support
5326,43978,20250811,1692,12,7,Passive,Support
5327,9670,20240904,1194,4,7,Passive,Website
5328,38096,20241223,807,7,6,Detractor,Product quality
5329,21671,20241021,1925,1,7,Passive,Store experience
5330,30676,20251021,556,12,7,Passive,Product quality
5331,58480,20250327,419,1,5,Detractor,Product quality
5332,59916,20240125,1677,5,7,Passive,Delivery
5333,4456,20230211,1630,10,8,Passive,Store experience
5334,54240,20250218,56,1,6,Detractor,Website
5335,203,20240810,1578,5,5,Detractor,Price
5336,45379,20240925,906,5,7,Passive,Support
5337,48251,20250408,1996,11,8,Passive,Product quality
5338,27199,20221215,629,9,6,Detractor,Website
5339,55025,20250110,673,12,7,Passive,Price
5340,8558,20240808,650,1,8,Passive,Delivery
5341,46327,20250527,441,8,4,Detractor,Website
5342,37164,20240116,1244,12,9,Promoter,Website
5343,10071,20240606,452,3,8,Passive,Delivery
5344,48841,20250822,1658,4,5,Detractor,Support
5345,54519,20251208,101,10,8,Passive,Support
5346,32439,20240718,154,10,9,Promoter,Support
5347,40218,20240118,1789,3,9,Promoter,Website
5348,55597,20241208,1232,6,7,Passive,Price
5349,58856,20250806,1984,11,5,Detractor,Delivery
5350,21874,20241109,171,10,6,Detractor,Product quality
5351,29859,20230126,447,8,5,Detractor,Price
5352,2614,20240916,319,3,6,Detractor,Website
5353,1585,20231015,66,9,6,Detractor,Delivery
5354,34668,20250416,1945,7,3,Detractor,Website
5355,48066,20250707,1732,9,8,Passive,Delivery
5356,4531,20231125,1240,8,6,Detractor,Website
5357,27524,20241108,1442,11,7,Passive,Delivery
5358,13524,20230601,536,7,10,Promoter,Product quality
5359,5805,20240712,1695,11,7,Passive,Support
5360,14193,20240924,1638,12,6,Detractor,Price
5361,55981,20230803,537,1,7,Passive,Product quality
5362,26699,20250925,822,8,6,Detractor,Price
5363,32017,20221014,1645,5,10,Promoter,Delivery
5364,43866,20241106,608,6,6,Detractor,Delivery
5365,37024,20241228,609,11,7,Passive,Website
5366,37787,20250211,1276,11,7,Passive,Product quality
5367,27547,20240127,671,2,10,Promoter,Delivery
5368,6761,20251224,1940,10,8,Passive,Price
5369,55960,20250101,1781,12,10,Promoter,Price
5370,1484,20250327,280,12,5,Detractor,Delivery
5371,46480,20250313,1268,5,10,Promoter,Delivery
5372,24696,20240124,1423,1,9,Promoter,Price
5373,53227,20250704,11,3,7,Passive,Delivery
5374,59605,20250629,230,4,7,Passive,Store experience
5375,46842,20250929,786,10,6,Detractor,Support
5376,2761,20251123,89,9,5,Detractor,Product quality
5377,57001,20250808,1891,5,6,Detractor,Store experience
5378,25278,20221216,205,1,8,Passive,Product quality
5379,30217,20221208,361,7,9,Promoter,Website
5380,8737,20230815,1482,9,9,Promoter,Delivery
5381,2077,20240916,1799,2,3,Detractor,Price
5382,45042,20240304,333,7,8,Passive,Product quality
5383,4565,20240206,1729,3,7,Passive,Product quality
5384,32692,20240623,1042,1,6,Detractor,Price
5385,45579,20230512,1013,12,4,Detractor,Support
5386,40610,20251021,1407,5,7,Passive,Website
5387,30532,20250727,1467,10,3,Detractor,Support
5388,49292,20240422,1920,8,4,Detractor,Support
5389,32463,20230303,78,2,6,Detractor,Support
5390,26480,20250430,1324,9,10,Promoter,Product quality
5391,12563,20230812,1819,7,8,Passive,Delivery
5392,58906,20241121,652,10,6,Detractor,Delivery
5393,15487,20251125,463,1,5,Detractor,Delivery
5394,41316,20251224,1713,1,6,Detractor,Price
5395,23534,20250408,1331,2,6,Detractor,Price
5396,40327,20251215,1396,4,6,Detractor,Delivery
5397,28126,20250603,1670,8,8,Passive,Support
5398,52711,20250608,895,2,6,Detractor,Delivery
5399,26785,20240121,120,11,9,Promoter,Price
5400,43946,20240705,1960,5,6,Detractor,Website
5401,35934,20251103,1521,2,5,Detractor,Support
5402,59435,20250815,356,11,6,Detractor,Support
5403,20835,20241113,1192,2,6,Detractor,Delivery
5404,3289,20230718,73,6,8,Passive,Product quality
5405,37331,20240830,843,1,8,Passive,Support
5406,49310,20240705,1814,5,7,Passive,Website
5407,14018,20231202,1984,10,8,Passive,Product quality
5408,5743,20250226,123,10,5,Detractor,Store experience
5409,46836,20240524,1849,10,7,Passive,Website
5410,49947,20241018,698,8,9,Promoter,Support
5411,41123,20231002,1499,6,9,Promoter,Product quality
5412,32729,20251231,1183,12,7,Passive,Price
5413,37710,20241013,305,4,10,Promoter,Store experience
5414,31251,20240412,716,3,5,Detractor,Support
5415,27393,20241112,830,6,5,Detractor,Support
5416,44475,20241021,262,2,6,Detractor,Website
5417,38797,20250319,1854,6,7,Passive,Price
5418,45123,20250428,1009,8,10,Promoter,Store experience
5419,35828,20240512,1124,10,9,Promoter,Website
5420,45710,20240311,1120,6,8,Passive,Price
5421,22694,20251224,761,11,5,Detractor,Website
5422,8378,20251218,1603,3,7,Passive,Support
5423,1575,20240528,639,12,7,Passive,Product quality
5424,41567,20240702,1316,4,9,Promoter,Product quality
5425,9693,20230917,771,9,6,Detractor,Website
5426,30313,20230528,1423,9,6,Detractor,Store experience
5427,40745,20251204,222,6,6,Detractor,Store experience
5428,46718,20231028,289,7,7,Passive,Support
5429,40445,20250225,680,6,6,Detractor,Support
5430,35820,20251202,443,1,5,Detractor,Support
5431,26076,20230418,465,4,6,Detractor,Store experience
5432,46907,20240303,1961,11,7,Passive,Price
5433,12474,20241130,1092,8,10,Promoter,Delivery
5434,49439,20250407,1051,2,3,Detractor,Website
5435,33553,20240509,1644,7,8,Passive,Delivery
5436,37093,20241227,1450,12,6,Detractor,Support
5437,50997,20221125,842,3,6,Detractor,Support
5438,27047,20230531,1386,2,6,Detractor,Support
5439,54005,20240221,393,12,9,Promoter,Support
5440,46914,20240616,474,2,9,Promoter,Support
5441,34576,20250731,731,5,8,Passive,Product quality
5442,30148,20230613,971,11,6,Detractor,Product quality
5443,55722,20240307,578,6,7,Passive,Price
5444,52247,20251230,184,10,9,Promoter,Product quality
5445,16214,20230805,412,9,7,Passive,Product quality
5446,40094,20230128,440,5,5,Detractor,Delivery
5447,47985,20250609,1084,9,10,Promoter,Price
5448,40166,20250625,1147,11,7,Passive,Website
5449,15582,20240305,807,8,3,Detractor,Price
5450,16028,20230927,44,4,7,Passive,Delivery
5451,48458,20250721,1498,7,7,Passive,Store experience
5452,51910,20230923,1021,5,8,Passive,Delivery
5453,10701,20240531,1233,5,9,Promoter,Support
5454,14661,20250202,332,12,8,Passive,Delivery
5455,18125,20230522,473,4,8,Passive,Website
5456,3177,20231217,404,7,4,Detractor,Support
5457,25868,20240913,1794,4,10,Promoter,Delivery
5458,6299,20240824,770,3,9,Promoter,Website
5459,31571,20251208,1196,9,5,Detractor,Website
5460,14869,20240807,288,4,7,Passive,Price
5461,51607,20230705,265,3,9,Promoter,Website
5462,59958,20250626,1210,6,8,Passive,Support
5463,4434,20250701,195,11,6,Detractor,Delivery
5464,46558,20250512,443,1,5,Detractor,Delivery
5465,54183,20240728,894,8,5,Detractor,Website
5466,6730,20230504,481,3,9,Promoter,Product quality
5467,13117,20241102,803,3,8,Passive,Support
5468,26176,20250609,291,5,6,Detractor,Price
5469,37894,20241205,358,4,5,Detractor,Product quality
5470,10208,20251117,71,7,5,Detractor,Store experience
5471,36168,20240920,776,10,8,Passive,Price
5472,19006,20250309,1019,1,9,Promoter,Store experience
5473,18171,20250719,377,2,7,Passive,Product quality
5474,42508,20240526,1987,4,5,Detractor,Support
5475,6323,20251231,107,8,4,Detractor,Support
5476,42285,20251223,813,5,6,Detractor,Product quality
5477,28698,20240427,741,1,10,Promoter,Price
5478,59676,20250719,1521,4,8,Passive,Delivery
5479,54515,20230915,1820,4,7,Passive,Product quality
5480,13779,20221126,670,12,8,Passive,Price
5481,14592,20241203,290,12,6,Detractor,Support
5482,1630,20231105,1163,10,6,Detractor,Product quality
5483,9092,20241231,1862,3,8,Passive,Delivery
5484,42548,20240817,769,7,5,Detractor,Store experience
5485,17215,20231016,1542,6,9,Promoter,Support
5486,1,20220411,1107,5,3,Detractor,Delivery
5487,49091,20240406,63,1,6,Detractor,Store experience
5488,59063,20230501,554,8,9,Promoter,Store experience
5489,18369,20250327,1485,3,7,Passive,Product quality
5490,37626,20240714,1418,1,6,Detractor,Price
5491,50433,20240508,1358,3,6,Detractor,Price
5492,12801,20251231,1700,2,8,Passive,Product quality
5493,59078,20250427,1649,9,6,Detractor,Support
5494,45502,20240116,801,1,6,Detractor,Website
5495,1634,20230702,1168,7,7,Passive,Price
5496,26755,20221206,1175,9,7,Passive,Website
5497,39431,20240813,1395,9,8,Passive,Website
5498,42372,20240324,1246,7,7,Passive,Website
5499,30639,20251004,1198,3,5,Detractor,Product quality
5500,9522,20241226,678,1,8,Passive,Delivery
5501,28624,20250831,327,9,9,Promoter,Product quality
5502,19969,20240320,1157,10,7,Passive,Store experience
5503,58189,20240428,545,2,6,Detractor,Website
5504,23454,20230514,1936,1,5,Detractor,Price
5505,12819,20250604,1927,7,6,Detractor,Product quality
5506,6440,20250701,118,1,6,Detractor,Price
5507,23333,20230918,497,7,6,Detractor,Delivery
5508,44156,20241229,47,9,8,Passive,Store experience
5509,55518,20230726,527,7,6,Detractor,Product quality
5510,8559,20220722,1018,5,8,Passive,Support
5511,35434,20240813,570,8,8,Passive,Store experience
5512,15260,20251021,1752,12,6,Detractor,Product quality
5513,32430,20231231,291,6,9,Promoter,Product quality
5514,46901,20241220,1516,10,7,Passive,Delivery
5515,8734,20251020,848,12,5,Detractor,Price
5516,11444,20230821,714,12,7,Passive,Store experience
5517,11110,20251223,1974,5,6,Detractor,Price
5518,17077,20251123,516,11,5,Detractor,Price
5519,41362,20251017,376,1,8,Passive,Delivery
5520,48947,20241029,1589,12,7,Passive,Price
5521,53962,20241226,1057,8,7,Passive,Delivery
5522,52433,20241129,585,9,6,Detractor,Website
5523,21949,20241027,1905,11,4,Detractor,Support
5524,3727,20230214,1453,9,4,Detractor,Delivery
5525,53158,20251116,1695,4,10,Promoter,Product quality
5526,24393,20250915,508,9,4,Detractor,Delivery
5527,3454,20230707,1695,4,8,Passive,Website
5528,39727,20250511,1281,7,6,Detractor,Price
5529,20610,20230525,1758,2,4,Detractor,Support
5530,44798,20250926,358,6,7,Passive,Store experience
5531,14778,20250223,1006,5,8,Passive,Support
5532,289,20251102,1901,3,6,Detractor,Product quality
5533,22096,20250115,899,1,10,Promoter,Support
5534,36335,20220903,626,5,7,Passive,Product quality
5535,15248,20240322,422,12,5,Detractor,Store experience
5536,6469,20241210,1486,2,9,Promoter,Product quality
5537,27760,20230824,609,12,10,Promoter,Product quality
5538,9159,20250819,1808,1,7,Passive,Store experience
5539,6770,20240223,933,9,2,Detractor,Website
5540,15258,20240806,356,10,9,Promoter,Price
5541,58784,20231012,1623,5,9,Promoter,Website
5542,30199,20230608,708,6,7,Passive,Price
5543,31043,20230420,1015,9,8,Passive,Price
5544,15763,20231202,1159,11,6,Detractor,Support
5545,51001,20240223,765,1,6,Detractor,Website
5546,59130,20250822,450,3,8,Passive,Delivery
5547,34907,20250910,993,6,9,Promoter,Product quality
5548,15204,20241020,645,12,8,Passive,Support
5549,19193,20250328,463,5,6,Detractor,Support
5550,42907,20251112,919,12,5,Detractor,Website
5551,40036,20240307,595,5,9,Promoter,Website
5552,31551,20230911,191,10,10,Promoter,Website
5553,44859,20250311,1857,6,7,Passive,Product quality
5554,5775,20240616,1747,1,7,Passive,Website
5555,6547,20221220,667,12,7,Passive,Delivery
5556,18611,20220830,1339,10,8,Passive,Product quality
5557,57611,20250320,797,1,10,Promoter,Website
5558,58482,20250228,419,1,8,Passive,Support
5559,30990,20230418,866,12,7,Passive,Delivery
5560,11038,20250724,1298,5,8,Passive,Store experience
5561,26290,20250408,1200,9,5,Detractor,Website
5562,28355,20240123,571,4,8,Passive,Store experience
5563,18172,20250807,377,2,9,Promoter,Delivery
5564,17429,20240418,870,12,9,Promoter,Product quality
5565,39409,20250430,155,9,5,Detractor,Website
5566,18910,20230208,1377,9,5,Detractor,Website
5567,26261,20241003,241,7,5,Detractor,Delivery
5568,28036,20230903,521,9,7,Passive,Store experience
5569,10090,20231130,993,1,6,Detractor,Support
5570,37697,20230826,542,5,6,Detractor,Support
5571,1885,20250531,794,11,5,Detractor,Product quality
5572,14062,20241020,267,3,5,Detractor,Product quality
5573,24055,20250425,750,1,7,Passive,Product quality
5574,45755,20240306,1661,7,7,Passive,Delivery
5575,49485,20250625,1554,2,6,Detractor,Delivery
5576,32006,20240115,240,8,5,Detractor,Price
5577,17974,20241116,915,7,7,Passive,Store experience
5578,45905,20231205,1215,4,4,Detractor,Website
5579,800,20220502,616,12,6,Detractor,Support
5580,25306,20251104,400,5,6,Detractor,Support
5581,7768,20240607,1682,6,7,Passive,Delivery
5582,23007,20231120,617,10,8,Passive,Store experience
5583,27361,20240622,156,4,8,Passive,Product quality
5584,31525,20250914,930,5,6,Detractor,Website
5585,33744,20240919,1683,8,5,Detractor,Website
5586,48523,20251206,1008,12,9,Promoter,Store experience
5587,33404,20250119,746,11,6,Detractor,Price
5588,45468,20231026,934,6,6,Detractor,Store experience
5589,36404,20250925,1962,2,6,Detractor,Price
5590,23251,20240527,1852,11,3,Detractor,Price
5591,17873,20240819,480,7,8,Passive,Store experience
5592,18242,20220718,326,5,8,Passive,Store experience
5593,47492,20240120,70,1,4,Detractor,Product quality
5594,35494,20241109,1182,7,7,Passive,Delivery
5595,16312,20240806,1023,7,7,Passive,Store experience
5596,21126,20240705,101,4,5,Detractor,Support
5597,55097,20230201,867,1,8,Passive,Product quality
5598,35444,20231026,453,9,6,Detractor,Website
5599,1891,20231118,1155,12,10,Promoter,Delivery
5600,11766,20240519,1106,7,9,Promoter,Website
5601,17048,20250804,1331,12,8,Passive,Support
5602,45126,20251018,1460,3,8,Passive,Price
5603,11534,20230917,1434,2,5,Detractor,Website
5604,46820,20230812,1121,2,10,Promoter,Website
5605,82,20240310,1274,1,9,Promoter,Delivery
5606,17214,20231028,1542,6,10,Promoter,Product quality
5607,49099,20250128,10,7,7,Passive,Website
5608,48082,20241105,104,10,7,Passive,Price
5609,21183,20230425,549,5,8,Passive,Product quality
5610,23255,20230120,1517,9,10,Promoter,Delivery
5611,36140,20251231,687,2,7,Passive,Delivery
5612,50696,20230726,251,11,6,Detractor,Price
5613,56396,20230615,1117,11,10,Promoter,Product quality
5614,18820,20230929,809,11,7,Passive,Store experience
5615,1467,20241213,1346,6,9,Promoter,Store experience
5616,22809,20231007,1768,3,2,Detractor,Website
5617,12454,20240629,420,4,6,Detractor,Price
5618,24437,20240313,1406,12,6,Detractor,Product quality
5619,11280,20231120,2,2,9,Promoter,Price
5620,26137,20230926,159,10,6,Detractor,Delivery
5621,27645,20251206,1567,11,8,Passive,Delivery
5622,59193,20240626,1593,2,9,Promoter,Product quality
5623,194,20250624,1399,12,5,Detractor,Support
5624,55477,20240419,1574,12,7,Passive,Website
5625,59673,20250722,1521,4,8,Passive,Support
5626,40186,20240622,565,4,8,Passive,Product quality
5627,15071,20241111,1986,6,6,Detractor,Product quality
5628,36718,20220908,343,6,5,Detractor,Product quality
5629,44128,20240925,1904,2,6,Detractor,Product quality
5630,24241,20251116,37,11,7,Passive,Support
5631,33330,20250822,1846,5,7,Passive,Store experience
5632,33536,20220511,74,2,6,Detractor,Support
5633,10667,20240719,1509,5,9,Promoter,Support
5634,52296,20241222,1337,12,6,Detractor,Price
5635,26928,20241025,1598,1,7,Passive,Price
5636,878,20241106,1734,2,5,Detractor,Support
5637,4640,20240202,2000,5,4,Detractor,Delivery
5638,18336,20221011,390,4,6,Detractor,Website
5639,42207,20240121,978,5,7,Passive,Store experience
5640,265,20240529,1640,11,5,Detractor,Support
5641,38198,20241212,95,1,8,Passive,Website
5642,21309,20240417,912,11,7,Passive,Delivery
5643,12565,20240913,1668,3,8,Passive,Support
5644,10217,20240809,14,5,4,Detractor,Delivery
5645,24071,20230522,110,8,3,Detractor,Support
5646,12541,20230611,665,12,6,Detractor,Support
5647,44211,20231226,1055,6,8,Passive,Support
5648,54423,20250912,1834,9,6,Detractor,Website
5649,34341,20250117,1289,2,7,Passive,Delivery
5650,22253,20250727,834,6,8,Passive,Support
5651,31601,20251231,1984,3,7,Passive,Price
5652,49970,20251218,260,10,6,Detractor,Product quality
5653,47885,20230423,964,5,6,Detractor,Store experience
5654,1236,20231107,127,8,8,Passive,Website
5655,18712,20240603,1561,9,6,Detractor,Website
5656,11402,20250618,1743,5,8,Passive,Product quality
5657,13203,20240928,607,2,6,Detractor,Website
5658,23806,20231030,1892,12,7,Passive,Support
5659,55638,20220720,1530,12,8,Passive,Price
5660,23178,20250916,1625,9,5,Detractor,Delivery
5661,35660,20250511,1952,3,7,Passive,Website
5662,52359,20240818,1258,3,10,Promoter,Product quality
5663,31815,20221214,824,5,9,Promoter,Delivery
5664,50701,20230521,247,12,7,Passive,Support
5665,33295,20241108,1779,3,6,Detractor,Price
5666,9011,20240925,1386,4,7,Passive,Store experience
5667,50113,20251126,668,1,9,Promoter,Website
5668,19305,20240120,897,3,7,Passive,Product quality
5669,17291,20250122,1855,7,9,Promoter,Support
5670,16117,20251231,1019,1,7,Passive,Store experience
5671,6212,20240902,1049,8,10,Promoter,Price
5672,17422,20240421,1516,2,5,Detractor,Price
5673,22055,20250613,656,7,7,Passive,Delivery
5674,33442,20230216,783,2,8,Passive,Product quality
5675,17739,20240216,1261,6,7,Passive,Website
5676,46708,20230322,186,8,8,Passive,Delivery
5677,48964,20240731,893,12,7,Passive,Product quality
5678,24770,20240822,1233,12,6,Detractor,Product quality
5679,30176,20250814,113,12,6,Detractor,Product quality
5680,19452,20231023,883,5,5,Detractor,Store experience
5681,57994,20250913,1330,2,9,Promoter,Delivery
5682,28738,20250712,495,5,7,Passive,Support
5683,40901,20250706,608,6,7,Passive,Product quality
5684,41717,20231216,750,12,7,Passive,Website
5685,48997,20240626,1335,12,4,Detractor,Website
5686,20565,20240706,727,7,8,Passive,Store experience
5687,32575,20240826,755,9,8,Passive,Price
5688,14374,20231128,138,5,7,Passive,Website
5689,33044,20240310,1544,12,6,Detractor,Delivery
5690,26442,20251006,246,9,2,Detractor,Product quality
5691,6057,20241211,1204,5,7,Passive,Website
5692,25721,20230525,713,8,6,Detractor,Delivery
5693,55355,20230820,1686,6,3,Detractor,Delivery
5694,49671,20250331,669,11,6,Detractor,Store experience
5695,55979,20230725,815,6,4,Detractor,Delivery
5696,7276,20230625,470,7,7,Passive,Support
5697,23995,20250704,1366,7,7,Passive,Product quality
5698,11705,20241206,1777,2,7,Passive,Delivery
5699,32286,20250226,1585,1,7,Passive,Website
5700,4324,20251012,1642,7,8,Passive,Website
5701,54490,20240706,1187,8,8,Passive,Price
5702,4420,20240224,1327,4,7,Passive,Product quality
5703,22761,20231201,1841,1,6,Detractor,Support
5704,44534,20250131,1562,7,8,Passive,Product quality
5705,45542,20250425,1952,8,6,Detractor,Delivery
5706,42913,20241005,1139,11,7,Passive,Website
5707,47029,20241213,1104,8,5,Detractor,Support
5708,50856,20240216,1905,9,7,Passive,Website
5709,45047,20250402,251,7,8,Passive,Website
5710,43502,20251122,1967,3,7,Passive,Website
5711,2946,20250110,1037,7,5,Detractor,Delivery
5712,50944,20220716,93,5,5,Detractor,Price
5713,13508,20240812,551,9,7,Passive,Delivery
5714,1757,20240915,646,5,8,Passive,Price
5715,39587,20241013,1450,8,5,Detractor,Website
5716,16438,20241021,856,10,10,Promoter,Price
5717,34329,20230304,1001,4,9,Promoter,Store experience
5718,49910,20251231,298,1,3,Detractor,Website
5719,48299,20250127,410,6,7,Passive,Price
5720,59336,20250508,1997,8,7,Passive,Price
5721,41638,20241001,1351,1,6,Detractor,Product quality
5722,31047,20250127,1627,12,6,Detractor,Delivery
5723,47272,20240401,232,2,7,Passive,Store experience
5724,6081,20240701,998,4,5,Detractor,Price
5725,6467,20240315,479,7,5,Detractor,Store experience
5726,1297,20230406,1190,4,10,Promoter,Price
5727,40443,20250319,680,6,9,Promoter,Support
5728,56044,20240410,1865,2,8,Passive,Product quality
5729,50481,20221125,1059,11,6,Detractor,Store experience
5730,39282,20250131,1216,8,6,Detractor,Price
5731,17504,20230225,391,6,6,Detractor,Delivery
5732,27698,20250317,869,11,6,Detractor,Price
5733,3657,20250103,1884,3,6,Detractor,Store experience
5734,37863,20240302,149,10,4,Detractor,Delivery
5735,13833,20230220,758,2,8,Passive,Support
5736,30487,20231122,763,9,6,Detractor,Website
5737,21353,20250905,1526,2,5,Detractor,Store experience
5738,17002,20250627,329,10,7,Passive,Price
5739,25144,20240223,82,11,7,Passive,Product quality
5740,25594,20240509,1600,1,7,Passive,Store experience
5741,11766,20240604,1106,7,5,Detractor,Store experience
5742,4049,20240804,1068,10,6,Detractor,Delivery
5743,24593,20250120,1299,3,3,Detractor,Delivery
5744,33220,20250824,776,6,6,Detractor,Website
5745,50739,20230709,805,9,7,Passive,Price
5746,18289,20230924,798,5,8,Passive,Price
5747,7340,20240930,428,9,6,Detractor,Product quality
5748,31306,20240701,550,12,5,Detractor,Price
5749,29877,20220711,549,4,10,Promoter,Support
5750,24689,20221230,1125,12,9,Promoter,Delivery
5751,17849,20251231,619,7,8,Passive,Website
5752,41148,20230529,563,9,7,Passive,Support
5753,11414,20251231,153,6,6,Detractor,Support
5754,24507,20240319,1332,8,7,Passive,Delivery
5755,31236,20220619,1293,12,6,Detractor,Website
5756,56793,20251111,799,3,6,Detractor,Support
5757,29848,20250607,714,10,8,Passive,Delivery
5758,40622,20230712,1531,12,8,Passive,Price
5759,23420,20250423,772,5,7,Passive,Website
5760,26371,20240804,1896,1,7,Passive,Price
5761,29244,20230102,1246,4,8,Passive,Delivery
5762,53213,20240531,1566,12,6,Detractor,Price
5763,35722,20251201,222,12,10,Promoter,Product quality
5764,38744,20240813,1295,10,6,Detractor,Price
5765,20372,20251028,779,3,9,Promoter,Price
5766,158,20250610,1190,9,6,Detractor,Product quality
5767,1299,20230531,999,7,7,Passive,Website
5768,33175,20240709,928,10,5,Detractor,Product quality
5769,13295,20250718,1125,2,6,Detractor,Product quality
5770,56945,20230422,1136,6,8,Passive,Support
5771,51498,20231114,691,2,7,Passive,Store experience
5772,14918,20250908,222,1,6,Detractor,Website
5773,20479,20241227,1590,2,5,Detractor,Website
5774,53912,20230207,1977,7,7,Passive,Support
5775,11836,20250819,1227,9,7,Passive,Price
5776,13538,20230711,641,1,8,Passive,Product quality
5777,31982,20250730,214,3,7,Passive,Website
5778,34787,20221121,1316,6,9,Promoter,Product quality
5779,48524,20251231,1008,12,6,Detractor,Store experience
5780,18567,20230906,184,9,7,Passive,Product quality
5781,59903,20230111,795,2,9,Promoter,Support
5782,22094,20241223,899,1,9,Promoter,Website
5783,53336,20241223,714,5,7,Passive,Product quality
5784,15056,20230908,1030,3,6,Detractor,Support
5785,6561,20240426,575,11,8,Passive,Website
5786,26096,20250627,437,6,7,Passive,Product quality
5787,17659,20241021,1100,8,6,Detractor,Product quality
5788,38450,20250824,1439,4,6,Detractor,Store experience
5789,45716,20230202,1969,8,5,Detractor,Website
5790,56236,20240908,644,9,8,Passive,Website
5791,49367,20230103,1366,6,9,Promoter,Delivery
5792,5022,20240315,223,12,6,Detractor,Delivery
5793,2823,20230701,1803,6,10,Promoter,Store experience
5794,54562,20230917,31,8,10,Promoter,Product quality
5795,48377,20240223,730,10,8,Passive,Store experience
5796,49938,20231121,553,11,8,Passive,Product quality
5797,56673,20250107,835,10,7,Passive,Website
5798,5430,20220929,857,8,7,Passive,Website
5799,32213,20250824,326,1,7,Passive,Website
5800,47975,20241028,1229,1,5,Detractor,Support
5801,41920,20251231,1656,10,10,Promoter,Product quality
5802,49413,20250625,498,2,5,Detractor,Product quality
5803,54414,20251231,410,10,5,Detractor,Support
5804,3851,20240624,121,12,9,Promoter,Website
5805,8983,20230820,1722,5,5,Detractor,Product quality
5806,11638,20250115,1226,6,7,Passive,Price
5807,4865,20241216,1921,4,6,Detractor,Product quality
5808,2539,20241030,393,3,5,Detractor,Delivery
5809,56242,20221228,1839,4,6,Detractor,Product quality
5810,41342,20230813,1179,7,7,Passive,Product quality
5811,14526,20220808,1154,4,9,Promoter,Website
5812,27460,20240416,1722,8,5,Detractor,Website
5813,24227,20240502,1370,7,10,Promoter,Price
5814,41995,20220415,292,8,8,Passive,Support
5815,13515,20250101,543,6,8,Passive,Support
5816,27129,20240623,1174,2,6,Detractor,Product quality
5817,24324,20240624,1635,11,7,Passive,Delivery
5818,55563,20231220,807,8,6,Detractor,Store experience
5819,7333,20240225,50,6,8,Passive,Website
5820,53895,20250619,1223,9,6,Detractor,Delivery
5821,12647,20241011,325,12,5,Detractor,Store experience
5822,27358,20250706,246,9,6,Detractor,Website
5823,45279,20240928,330,7,3,Detractor,Product quality
5824,2103,20230721,51,1,6,Detractor,Support
5825,58161,20240228,599,1,9,Promoter,Price
5826,12795,20250731,1238,4,9,Promoter,Price
5827,34768,20240919,843,5,8,Passive,Support
5828,25546,20251004,825,8,9,Promoter,Website
5829,22679,20230826,796,10,6,Detractor,Support
5830,30032,20240509,1459,12,8,Passive,Delivery
5831,47097,20240202,1510,8,6,Detractor,Store experience
5832,556,20230717,1134,1,7,Passive,Store experience
5833,32715,20250803,1623,4,9,Promoter,Delivery
5834,50333,20230921,1675,7,7,Passive,Store experience
5835,48268,20251120,1400,7,7,Passive,Price
5836,29237,20251130,31,2,8,Passive,Product quality
5837,824,20230626,307,9,9,Promoter,Delivery
5838,12277,20250622,1384,11,3,Detractor,Support
5839,12989,20240712,449,4,9,Promoter,Support
5840,58126,20250214,1399,1,7,Passive,Product quality
5841,13771,20240824,598,10,6,Detractor,Store experience
5842,5957,20250421,1234,4,5,Detractor,Store experience
